epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,907.304,1.66305,1.15135,2.01472,0.3273,0.07267,0.19614,0.09658,2.15517,1.39645,2.65445,0.00995278,0.00995278,0.00995278
24,945.743,1.67113,1.13808,2.01885,0.40563,0.18739,0.27217,0.13798,2.1046,1.35121,2.63114,0.0099484,0.0099484,0.0099484
25,984.066,1.66098,1.11963,2.01484,0.40458,0.05746,0.21851,0.10992,2.13969,1.38321,2.60775,0.00994383,0.00994383,0.00994383
26,1022.57,1.65848,1.08858,2.01026,0.37486,0.17994,0.25144,0.12682,2.13329,1.59725,2.62245,0.00993906,0.00993906,0.00993906
27,1060.81,1.64914,1.07072,2.00043,0.32737,0.06666,0.19243,0.08985,2.15348,1.36934,2.62832,0.0099341,0.0099341,0.0099341
28,1099.24,1.63714,1.03725,1.98501,0.36693,0.14325,0.24342,0.13258,2.07408,1.21264,2.53243,0.00992894,0.00992894,0.00992894
29,1137.62,1.64405,1.0369,1.99289,0.39079,0.16768,0.25773,0.12753,2.06581,1.1291,2.53384,0.00992359,0.00992359,0.00992359
30,1175.93,1.64988,1.04047,1.98468,0.47878,0.15412,0.30034,0.1501,2.0296,1.11034,2.47425,0.00991805,0.00991805,0.00991805
31,1214.33,1.6355,1.05666,1.97888,0.35943,0.13761,0.23083,0.10853,2.01235,1.08641,2.44474,0.00991232,0.00991232,0.00991232
32,1252.53,1.63563,1.03505,1.97166,0.3886,0.10543,0.24704,0.12087,2.03978,1.10016,2.48738,0.0099064,0.0099064,0.0099064
33,1290.91,1.61227,1.01197,1.9645,0.35499,0.08416,0.21375,0.10211,2.12995,1.36393,2.64744,0.00990028,0.00990028,0.00990028
34,1328.96,1.61505,0.99218,1.96169,0.36605,0.08251,0.22002,0.09999,2.10786,1.39131,2.56007,0.00989398,0.00989398,0.00989398
35,1367.19,1.6023,0.98443,1.96437,0.35835,0.07786,0.21442,0.10325,2.11022,1.16591,2.51467,0.00988748,0.00988748,0.00988748
36,1405.56,1.60208,0.96681,1.95076,0.43219,0.14988,0.27575,0.13225,2.03272,1.12544,2.4145,0.00988079,0.00988079,0.00988079
37,1443.87,1.60749,0.96262,1.96374,0.53769,0.2022,0.36334,0.15259,2.02883,1.10232,2.4274,0.00987391,0.00987391,0.00987391
38,1482.33,1.59048,0.94234,1.94394,0.59102,0.17823,0.38066,0.16179,2.02901,1.07118,2.43001,0.00986684,0.00986684,0.00986684
39,1520.62,1.59301,0.94381,1.94581,0.57845,0.15362,0.36864,0.19712,2.02844,1.02769,2.44656,0.00985958,0.00985958,0.00985958
40,1559.02,1.59097,0.92901,1.9328,0.58679,0.07053,0.32722,0.19216,2.06255,1.17629,2.52454,0.00985213,0.00985213,0.00985213
41,1597.45,1.58792,0.93641,1.93657,0.56385,0.16049,0.35776,0.17908,2.01061,1.08613,2.47659,0.00984449,0.00984449,0.00984449
42,1635.7,1.58455,0.90601,1.92863,0.38049,0.0493,0.2107,0.11782,2.12298,1.32919,2.6134,0.00983666,0.00983666,0.00983666
43,1673.99,1.58503,0.90937,1.92985,0.43051,0.11941,0.272,0.12976,2.10288,1.15953,2.59077,0.00982864,0.00982864,0.00982864
44,1712.24,1.57989,0.90113,1.92857,0.55546,0.14943,0.35336,0.16026,2.08933,1.24108,2.53267,0.00982043,0.00982043,0.00982043
45,1750.57,1.59789,0.91216,1.93508,0.58575,0.2357,0.41695,0.20989,1.99884,0.98483,2.40619,0.00981204,0.00981204,0.00981204
46,1789,1.59283,0.89899,1.928,0.31374,0.09032,0.18394,0.08574,2.181,1.38517,2.69088,0.00980345,0.00980345,0.00980345
47,1827.23,1.56795,0.88966,1.91882,0.63945,0.12303,0.3851,0.18906,2.04857,1.14354,2.50085,0.00979468,0.00979468,0.00979468
48,1865.57,1.57278,0.88228,1.92223,0.54323,0.23783,0.39042,0.20353,1.98424,1.01957,2.45935,0.00978572,0.00978572,0.00978572
49,1903.82,1.57658,0.8812,1.9299,0.46897,0.16442,0.32184,0.15746,2.04199,1.05795,2.48574,0.00977658,0.00977658,0.00977658
50,1942.28,1.56619,0.87546,1.90864,0.55899,0.25761,0.39944,0.1844,1.97549,0.97313,2.38075,0.00976725,0.00976725,0.00976725
51,1980.64,1.5631,0.87064,1.90877,0.62799,0.21933,0.41111,0.19832,1.99115,0.94876,2.40086,0.00975773,0.00975773,0.00975773
52,2019.01,1.54964,0.86028,1.90799,0.6192,0.23144,0.42908,0.21596,2.01424,0.99599,2.44737,0.00974803,0.00974803,0.00974803
53,2057.47,1.54505,0.84784,1.89989,0.664,0.21272,0.44392,0.21529,2.03769,1.06956,2.44545,0.00973814,0.00973814,0.00973814
54,2096.04,1.54867,0.84737,1.90934,0.6624,0.20928,0.43731,0.22819,2.02717,0.97309,2.42282,0.00972806,0.00972806,0.00972806
55,2134.57,1.53985,0.82974,1.89427,0.57623,0.31025,0.44367,0.22581,2.01173,0.91088,2.39919,0.0097178,0.0097178,0.0097178
56,2172.95,1.54242,0.83742,1.89366,0.66455,0.23923,0.44805,0.20805,2.0037,0.9497,2.41627,0.00970736,0.00970736,0.00970736
57,2211.37,1.53093,0.82679,1.8863,0.74193,0.14976,0.43941,0.22139,2.03445,1.00465,2.46077,0.00969673,0.00969673,0.00969673
58,2249.8,1.53187,0.83761,1.88863,0.61257,0.25908,0.4245,0.20863,2.01475,0.92728,2.43558,0.00968592,0.00968592,0.00968592
59,2288.26,1.52819,0.81576,1.89154,0.5483,0.29002,0.40727,0.20118,1.98122,0.92547,2.37902,0.00967493,0.00967493,0.00967493
60,2326.66,1.51877,0.81724,1.88019,0.61218,0.24667,0.42637,0.22647,1.9924,0.91081,2.40161,0.00966375,0.00966375,0.00966375
61,2364.95,1.51711,0.79747,1.87186,0.63526,0.3018,0.47066,0.22985,2.01889,0.91054,2.42137,0.00965239,0.00965239,0.00965239
62,2403.52,1.51585,0.8028,1.88383,0.60962,0.30027,0.45451,0.21383,2.01606,0.92966,2.42638,0.00964085,0.00964085,0.00964085
63,2441.99,1.50901,0.78238,1.86766,0.63547,0.27838,0.45285,0.23258,2.00645,0.91408,2.39684,0.00962913,0.00962913,0.00962913
64,2480.44,1.50956,0.78202,1.8678,0.58878,0.25345,0.41967,0.20803,2.02375,0.95551,2.40277,0.00961723,0.00961723,0.00961723
65,2518.98,1.4973,0.76925,1.85808,0.62046,0.30862,0.47638,0.2294,2.01127,0.90946,2.41138,0.00960515,0.00960515,0.00960515
66,2557.47,1.49257,0.77222,1.86009,0.58922,0.27143,0.43067,0.21784,2.01293,0.92448,2.41106,0.00959289,0.00959289,0.00959289
67,2596.02,1.50265,0.77253,1.86261,0.63973,0.30531,0.46941,0.23492,2.0134,0.88076,2.41743,0.00958044,0.00958044,0.00958044
68,2634.64,1.49689,0.76883,1.85762,0.61829,0.33704,0.48052,0.24001,2.01514,0.87754,2.40831,0.00956782,0.00956782,0.00956782
69,2673.19,1.49682,0.76571,1.85184,0.71982,0.28592,0.49628,0.25932,2.01821,0.9053,2.39136,0.00955502,0.00955502,0.00955502
70,2711.65,1.48391,0.75854,1.84242,0.6094,0.33129,0.46349,0.23423,2.02942,0.90211,2.43591,0.00954205,0.00954205,0.00954205
71,2750.27,1.48178,0.7613,1.84455,0.6461,0.34257,0.48866,0.25513,2.03195,0.87659,2.4295,0.00952889,0.00952889,0.00952889
72,2788.87,1.48154,0.74227,1.84227,0.60474,0.34727,0.48122,0.24311,2.0367,0.86006,2.4297,0.00951556,0.00951556,0.00951556
73,2827.42,1.47853,0.74148,1.85182,0.61499,0.35239,0.49809,0.24955,2.02267,0.84686,2.40668,0.00950206,0.00950206,0.00950206
74,2865.87,1.47844,0.7444,1.84394,0.59315,0.36034,0.47259,0.23737,2.013,0.84001,2.41782,0.00948837,0.00948837,0.00948837
75,2904.54,1.47706,0.72876,1.83565,0.66359,0.35181,0.48863,0.23726,2.05094,0.87778,2.41867,0.00947452,0.00947452,0.00947452
76,2943.04,1.46319,0.72101,1.8223,0.60148,0.37244,0.47801,0.23671,2.03365,0.85078,2.42707,0.00946048,0.00946048,0.00946048
77,2981.69,1.46645,0.72051,1.83055,0.58744,0.37744,0.49112,0.24041,2.04713,0.85537,2.424,0.00944628,0.00944628,0.00944628
78,3020.3,1.45915,0.71195,1.81725,0.61268,0.36004,0.48396,0.2434,2.05666,0.85266,2.44746,0.00943189,0.00943189,0.00943189
79,3058.72,1.4503,0.70755,1.82123,0.677,0.36779,0.51549,0.25061,2.03434,0.84659,2.42644,0.00941734,0.00941734,0.00941734
80,3097.26,1.44726,0.70055,1.80936,0.59984,0.40423,0.49281,0.24006,2.07935,0.84134,2.45684,0.00940262,0.00940262,0.00940262
81,3135.92,1.44089,0.69927,1.8084,0.61153,0.39414,0.50376,0.24657,2.06541,0.84398,2.4744,0.00938772,0.00938772,0.00938772
82,3174.51,1.43245,0.69616,1.80385,0.60504,0.37629,0.5015,0.24984,2.07003,0.83931,2.45884,0.00937265,0.00937265,0.00937265
83,3213.18,1.42809,0.68544,1.80113,0.65085,0.35082,0.49597,0.24421,2.0719,0.85223,2.46568,0.00935741,0.00935741,0.00935741
84,3251.89,1.42196,0.68715,1.79736,0.5898,0.3772,0.474,0.23456,2.07441,0.84342,2.47531,0.009342,0.009342,0.009342
85,3290.5,1.43528,0.68695,1.80046,0.58421,0.36815,0.47604,0.23374,2.07495,0.82932,2.44874,0.00932642,0.00932642,0.00932642
86,3329.01,1.42029,0.66927,1.7909,0.56734,0.35308,0.46144,0.22672,2.07237,0.81868,2.45425,0.00931067,0.00931067,0.00931067
87,3367.56,1.41844,0.67538,1.78777,0.6264,0.34852,0.47454,0.22925,2.09058,0.83638,2.47376,0.00929476,0.00929476,0.00929476
88,3406.08,1.41214,0.66196,1.78223,0.63071,0.39207,0.50289,0.23508,2.09858,0.81711,2.49674,0.00927867,0.00927867,0.00927867
89,3444.65,1.41003,0.66637,1.77519,0.62175,0.39184,0.50402,0.23934,2.08756,0.8043,2.46705,0.00926242,0.00926242,0.00926242
90,3483.17,1.40025,0.65648,1.76761,0.5962,0.37079,0.48255,0.24718,2.09493,0.81315,2.48989,0.00924601,0.00924601,0.00924601
91,3521.87,1.39638,0.64763,1.76698,0.60107,0.40094,0.5074,0.25181,2.09438,0.78837,2.48779,0.00922942,0.00922942,0.00922942
92,3560.42,1.38754,0.64328,1.7586,0.61947,0.41589,0.51955,0.25455,2.10446,0.80327,2.50535,0.00921268,0.00921268,0.00921268
93,3599.04,1.39651,0.64255,1.76437,0.61528,0.39358,0.50096,0.2459,2.10396,0.80405,2.49844,0.00919576,0.00919576,0.00919576
94,3637.59,1.38836,0.63638,1.76238,0.63157,0.37824,0.51453,0.24629,2.11043,0.79983,2.50162,0.00917869,0.00917869,0.00917869
95,3676.15,1.38998,0.64491,1.7636,0.60928,0.39447,0.49907,0.24082,2.11531,0.79867,2.52104,0.00916145,0.00916145,0.00916145
96,3714.66,1.3806,0.62223,1.7627,0.57131,0.39648,0.48347,0.23412,2.12339,0.79641,2.52565,0.00914405,0.00914405,0.00914405
97,3753.26,1.37552,0.63348,1.75072,0.62271,0.41223,0.50791,0.2451,2.12337,0.79057,2.52505,0.00912649,0.00912649,0.00912649
98,3791.95,1.37145,0.63642,1.74771,0.58019,0.40936,0.50892,0.24235,2.12662,0.79484,2.53301,0.00910876,0.00910876,0.00910876
99,3830.55,1.36135,0.6176,1.74139,0.61016,0.41733,0.50996,0.24896,2.123,0.79165,2.53663,0.00909088,0.00909088,0.00909088
