epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1832.29,1.58318,1.29897,1.74881,0.40195,0.30557,0.34968,0.17217,2.07728,1.85385,2.20484,0.000428948,0.000428948,0.000428948
43,1875.32,1.57464,1.27845,1.73786,0.38854,0.32878,0.35225,0.16931,2.09213,1.89918,2.24253,0.000418944,0.000418944,0.000418944
44,1919.31,1.57081,1.26106,1.74253,0.46576,0.32183,0.38339,0.18695,2.07618,1.89958,2.22448,0.000408858,0.000408858,0.000408858
45,1961.35,1.55987,1.21981,1.71295,0.39106,0.31995,0.34891,0.16484,2.11601,1.89881,2.24976,0.000398702,0.000398702,0.000398702
46,2004.78,1.54964,1.20448,1.71857,0.44505,0.34065,0.38384,0.18803,2.10285,1.88918,2.22962,0.000388484,0.000388484,0.000388484
47,2049.41,1.52899,1.16768,1.72047,0.49445,0.34145,0.41217,0.20841,2.13791,1.87903,2.27566,0.000378216,0.000378216,0.000378216
48,2092.24,1.53432,1.17028,1.67962,0.37294,0.34474,0.35018,0.16694,2.13447,1.86383,2.26698,0.000367906,0.000367906,0.000367906
49,2134.28,1.4971,1.11533,1.66448,0.4036,0.34875,0.36567,0.17683,2.14833,1.8615,2.31286,0.000357566,0.000357566,0.000357566
50,2180.85,1.49704,1.11773,1.69759,0.44009,0.34154,0.37698,0.18033,2.14962,1.91075,2.3014,0.000347206,0.000347206,0.000347206
51,2226.82,1.46747,1.0755,1.68631,0.55102,0.37697,0.44616,0.20609,2.16083,1.82875,2.3223,0.000336835,0.000336835,0.000336835
52,2272.41,1.45242,1.05263,1.66247,0.45028,0.35322,0.38996,0.18551,2.18443,1.87292,2.35625,0.000326464,0.000326464,0.000326464
53,2318.59,1.43971,1.03232,1.66212,0.40659,0.35766,0.36622,0.1726,2.20614,1.8832,2.38158,0.000316104,0.000316104,0.000316104
54,2359.56,1.44001,1.02297,1.60224,0.42112,0.35091,0.36706,0.17171,2.1936,1.85756,2.34646,0.000305764,0.000305764,0.000305764
55,2403.07,1.42758,1.00007,1.61244,0.41897,0.34974,0.36128,0.16812,2.20611,1.89996,2.35104,0.000295454,0.000295454,0.000295454
56,2448.73,1.40378,0.9747,1.62381,0.44607,0.3522,0.38017,0.17691,2.2162,1.90281,2.38555,0.000285186,0.000285186,0.000285186
57,2491.67,1.37213,0.93395,1.5781,0.46257,0.36699,0.39707,0.19942,2.21196,1.87828,2.38832,0.000274968,0.000274968,0.000274968
58,2535.1,1.3614,0.91771,1.56683,0.46197,0.34725,0.38468,0.19487,2.23589,1.94185,2.41419,0.000264812,0.000264812,0.000264812
59,2578.91,1.36573,0.91892,1.57166,0.38964,0.33768,0.34656,0.16109,2.24068,1.92111,2.4341,0.000254726,0.000254726,0.000254726
60,2619.47,1.35168,0.89599,1.52269,0.48759,0.36459,0.41298,0.21086,2.25554,1.89765,2.43651,0.000244722,0.000244722,0.000244722
61,2666.43,1.33227,0.87728,1.57146,0.40996,0.34641,0.36636,0.17499,2.27412,1.91186,2.47579,0.000234808,0.000234808,0.000234808
62,2709.21,1.291,0.83576,1.51682,0.41287,0.34585,0.36907,0.18163,2.27405,1.91572,2.4987,0.000224996,0.000224996,0.000224996
63,2750.99,1.28882,0.82952,1.49016,0.42029,0.34005,0.35984,0.17524,2.28061,1.905,2.50345,0.000215293,0.000215293,0.000215293
64,2795.81,1.26863,0.81105,1.51515,0.43594,0.34517,0.37377,0.18251,2.30741,1.9541,2.54361,0.000205711,0.000205711,0.000205711
65,2837,1.25762,0.79495,1.46672,0.42465,0.33839,0.37607,0.18125,2.31909,2.01633,2.56472,0.000196258,0.000196258,0.000196258
66,2877.77,1.25599,0.79148,1.45244,0.406,0.34226,0.36651,0.17424,2.3218,1.96444,2.56773,0.000186943,0.000186943,0.000186943
67,2921.36,1.21548,0.76026,1.4618,0.41136,0.3436,0.3662,0.17476,2.31903,1.95194,2.57127,0.000177777,0.000177777,0.000177777
68,2964.03,1.21784,0.75175,1.44139,0.39912,0.34755,0.36384,0.17324,2.33063,1.96808,2.59587,0.000168767,0.000168767,0.000168767
69,3012.64,1.18361,0.72598,1.48059,0.42032,0.33759,0.36745,0.17553,2.35333,2.00982,2.6495,0.000159924,0.000159924,0.000159924
70,3056.67,1.19372,0.73473,1.43628,0.43663,0.35121,0.37979,0.1878,2.33491,1.94896,2.63848,0.000151255,0.000151255,0.000151255
71,3104.44,1.14806,0.69366,1.43323,0.42541,0.35055,0.36566,0.17362,2.35719,1.97824,2.69431,0.000142769,0.000142769,0.000142769
72,3148.99,1.16602,0.71231,1.41497,0.41103,0.34485,0.36065,0.1662,2.35022,1.96601,2.67909,0.000134475,0.000134475,0.000134475
73,3194.95,1.15081,0.69741,1.40489,0.42198,0.34267,0.36189,0.16934,2.35284,1.94468,2.6779,0.00012638,0.00012638,0.00012638
74,3239.39,1.12421,0.67412,1.38703,0.40897,0.33373,0.35423,0.16496,2.36969,1.98443,2.72877,0.000118493,0.000118493,0.000118493
75,3281.17,1.1346,0.67917,1.36691,0.40021,0.33907,0.35595,0.16616,2.37511,1.97365,2.72444,0.000110822,0.000110822,0.000110822
76,3326.74,1.10179,0.66243,1.37755,0.4044,0.3325,0.35515,0.16547,2.38373,1.99867,2.74912,0.000103373,0.000103373,0.000103373
77,3367.83,1.09807,0.6529,1.33311,0.41165,0.33417,0.36018,0.17046,2.38629,1.97792,2.76555,9.61551e-05,9.61551e-05,9.61551e-05
78,3411.16,1.08131,0.64824,1.34083,0.4157,0.33936,0.36506,0.17441,2.39144,1.96995,2.77523,8.91746e-05,8.91746e-05,8.91746e-05
79,3452.97,1.06709,0.6298,1.32168,0.42736,0.32047,0.35885,0.17359,2.39494,1.98615,2.79474,8.24385e-05,8.24385e-05,8.24385e-05
80,3494.9,1.05785,0.62295,1.32026,0.40807,0.33205,0.35758,0.171,2.39503,2.01027,2.80788,7.59535e-05,7.59535e-05,7.59535e-05
81,3537.57,1.04454,0.61886,1.31508,0.40197,0.33729,0.35799,0.16842,2.39448,2.00771,2.81442,6.97259e-05,6.97259e-05,6.97259e-05
82,3579.79,1.0325,0.60935,1.30225,0.43891,0.33249,0.37269,0.17964,2.39815,2.01915,2.82724,6.37619e-05,6.37619e-05,6.37619e-05
83,3623.15,1.02699,0.60593,1.29974,0.43567,0.33604,0.37105,0.17979,2.39701,2.00666,2.84285,5.80675e-05,5.80675e-05,5.80675e-05
84,3667.66,1.01319,0.59899,1.30016,0.4376,0.33117,0.37002,0.18127,2.3967,2.01308,2.85704,5.26481e-05,5.26481e-05,5.26481e-05
85,3710.36,1.03074,0.609,1.296,0.44285,0.32755,0.36967,0.18256,2.39952,2.0245,2.85428,4.75092e-05,4.75092e-05,4.75092e-05
86,3752.3,1.0032,0.58721,1.27661,0.43759,0.32489,0.36619,0.18268,2.40101,2.02956,2.8666,4.26558e-05,4.26558e-05,4.26558e-05
87,3794.43,1.00155,0.58871,1.27858,0.38312,0.31454,0.33829,0.15623,2.40348,2.03706,2.87355,3.80928e-05,3.80928e-05,3.80928e-05
88,3841.62,0.97292,0.57242,1.2974,0.3955,0.31687,0.34443,0.15826,2.4061,2.05289,2.88667,3.38245e-05,3.38245e-05,3.38245e-05
89,3884.67,0.96559,0.56483,1.26035,0.39609,0.31759,0.34477,0.15784,2.40672,2.05057,2.89835,2.98553e-05,2.98553e-05,2.98553e-05
90,3928.34,0.9675,0.56432,1.25937,0.44281,0.32571,0.371,0.18198,2.40742,2.05491,2.90888,2.61891e-05,2.61891e-05,2.61891e-05
