epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,1004.62,1.64023,1.50719,1.98925,0.28089,0.19435,0.2339,0.10894,2.0334,1.85162,2.43966,0.00993906,0.00993906,0.00993906
27,1043.1,1.63344,1.46145,1.97719,0.2943,0.1295,0.20665,0.08657,2.0346,1.93907,2.45594,0.0099341,0.0099341,0.0099341
28,1081.51,1.62218,1.45649,1.97237,0.25326,0.13144,0.1834,0.09496,2.07213,1.92178,2.49211,0.00992894,0.00992894,0.00992894
29,1119.84,1.6231,1.44992,1.96152,0.31115,0.10517,0.20227,0.10162,2.15505,2.23161,2.61986,0.00992359,0.00992359,0.00992359
30,1158.25,1.63753,1.51565,1.96748,0.3189,0.09764,0.19286,0.1009,2.04287,2.15195,2.47192,0.00991805,0.00991805,0.00991805
31,1196.59,1.62714,1.46353,1.96347,0.39796,0.09095,0.23808,0.12135,2.0477,1.92726,2.46623,0.00991232,0.00991232,0.00991232
32,1234.99,1.61533,1.42243,1.96039,0.49256,0.1558,0.3216,0.16649,2.03334,1.79667,2.45386,0.0099064,0.0099064,0.0099064
33,1273.43,1.60403,1.39401,1.94979,0.42555,0.15922,0.28576,0.13376,2.03758,1.80684,2.48159,0.00990028,0.00990028,0.00990028
34,1311.85,1.61087,1.4212,1.94822,0.21468,0.033,0.11723,0.05775,2.34434,3.4602,2.84424,0.00989398,0.00989398,0.00989398
35,1350.35,1.58811,1.39102,1.93898,0.47725,0.20771,0.33776,0.18098,2.05849,1.79484,2.46865,0.00988748,0.00988748,0.00988748
36,1389.16,1.58267,1.36974,1.93234,0.48387,0.14653,0.31067,0.17081,2.05821,1.96026,2.47219,0.00988079,0.00988079,0.00988079
37,1427.49,1.59741,1.35984,1.94402,0.33822,0.09148,0.21028,0.10529,2.13277,2.30158,2.54548,0.00987391,0.00987391,0.00987391
38,1465.87,1.59603,1.36533,1.93131,0.38573,0.11984,0.24556,0.12488,2.04861,1.97318,2.4751,0.00986684,0.00986684,0.00986684
39,1504.27,1.58177,1.34224,1.9223,0.40826,0.14599,0.27237,0.12733,2.04348,1.91696,2.45612,0.00985958,0.00985958,0.00985958
40,1542.54,1.5803,1.33775,1.92677,0.35795,0.08355,0.21762,0.11379,2.08224,2.24668,2.53031,0.00985213,0.00985213,0.00985213
41,1581.1,1.57183,1.31429,1.91864,0.5294,0.14793,0.33288,0.15425,2.02014,1.78443,2.38091,0.00984449,0.00984449,0.00984449
42,1619.48,1.56717,1.29668,1.91103,0.29845,0.11274,0.19607,0.09887,2.08687,2.00612,2.52722,0.00983666,0.00983666,0.00983666
43,1657.87,1.56132,1.3025,1.90579,0.44896,0.17716,0.29553,0.14053,2.03032,1.73856,2.42428,0.00982864,0.00982864,0.00982864
44,1696.15,1.57355,1.29666,1.91911,0.43317,0.11199,0.26383,0.13631,2.07951,1.95303,2.55773,0.00982043,0.00982043,0.00982043
45,1734.63,1.57304,1.27164,1.91192,0.52492,0.13134,0.31383,0.17027,2.06675,2.07953,2.52162,0.00981204,0.00981204,0.00981204
46,1773.01,1.56979,1.26346,1.91074,0.57595,0.17257,0.36637,0.16766,2.00243,1.69844,2.40023,0.00980345,0.00980345,0.00980345
47,1811.34,1.55975,1.26501,1.90083,0.45651,0.15092,0.30329,0.15355,2.06557,1.79711,2.47727,0.00979468,0.00979468,0.00979468
48,1849.73,1.55323,1.23447,1.90345,0.47402,0.18291,0.32199,0.15515,2.01991,1.71546,2.40892,0.00978572,0.00978572,0.00978572
49,1888.22,1.54318,1.22384,1.89542,0.70806,0.19659,0.44534,0.23246,2.01087,1.70436,2.44198,0.00977658,0.00977658,0.00977658
50,1926.72,1.53813,1.20401,1.88787,0.57535,0.22093,0.39319,0.20413,2.01593,1.67823,2.45421,0.00976725,0.00976725,0.00976725
51,1965.12,1.5332,1.20013,1.88415,0.5598,0.17253,0.36294,0.20396,2.02137,1.71796,2.42933,0.00975773,0.00975773,0.00975773
52,2003.5,1.52469,1.19578,1.8805,0.57242,0.18747,0.37843,0.20368,2.02703,1.72534,2.48833,0.00974803,0.00974803,0.00974803
53,2041.87,1.52136,1.17934,1.87584,0.57815,0.22777,0.40856,0.2188,2.03828,1.73715,2.45779,0.00973814,0.00973814,0.00973814
54,2080.53,1.52606,1.17616,1.88462,0.54783,0.271,0.4065,0.21045,2.02946,1.55963,2.44708,0.00972806,0.00972806,0.00972806
55,2119.06,1.52561,1.18104,1.88171,0.46713,0.23461,0.34991,0.17461,2.04485,1.61707,2.4635,0.0097178,0.0097178,0.0097178
56,2157.55,1.52477,1.15609,1.88122,0.61727,0.32753,0.47188,0.23849,2.0169,1.52591,2.42533,0.00970736,0.00970736,0.00970736
57,2196.27,1.5086,1.14241,1.8667,0.60341,0.32345,0.4477,0.2261,2.03555,1.58487,2.42455,0.00969673,0.00969673,0.00969673
58,2234.89,1.51025,1.15227,1.86649,0.67745,0.31058,0.49055,0.2343,2.04043,1.58411,2.43008,0.00968592,0.00968592,0.00968592
59,2273.49,1.49775,1.13124,1.86246,0.50668,0.33758,0.42857,0.19359,2.01442,1.51893,2.39776,0.00967493,0.00967493,0.00967493
60,2311.98,1.50121,1.12773,1.85578,0.60963,0.32556,0.47361,0.24005,2.02665,1.51725,2.4207,0.00966375,0.00966375,0.00966375
61,2350.51,1.50225,1.11956,1.85147,0.60788,0.32706,0.47921,0.22617,2.07604,1.51353,2.46874,0.00965239,0.00965239,0.00965239
62,2389.06,1.49442,1.11415,1.85421,0.60992,0.31938,0.46601,0.24359,2.00724,1.50399,2.41073,0.00964085,0.00964085,0.00964085
63,2427.65,1.49027,1.08865,1.84633,0.60582,0.35281,0.47052,0.22583,2.05754,1.53218,2.4322,0.00962913,0.00962913,0.00962913
64,2466.17,1.48492,1.08985,1.84428,0.62253,0.30919,0.47096,0.2379,2.02993,1.51291,2.4199,0.00961723,0.00961723,0.00961723
65,2504.89,1.47762,1.08002,1.83883,0.57683,0.32798,0.46465,0.21544,2.0462,1.4841,2.42206,0.00960515,0.00960515,0.00960515
66,2543.35,1.46903,1.0634,1.83739,0.64083,0.32157,0.47873,0.23405,2.0331,1.46743,2.42706,0.00959289,0.00959289,0.00959289
67,2581.84,1.47098,1.06822,1.83318,0.55454,0.34093,0.46191,0.23551,2.02546,1.47491,2.42755,0.00958044,0.00958044,0.00958044
68,2620.45,1.46421,1.05397,1.8218,0.61749,0.30329,0.45502,0.23137,2.0494,1.45318,2.40083,0.00956782,0.00956782,0.00956782
69,2659.12,1.46123,1.04316,1.81799,0.60461,0.35481,0.48642,0.22996,2.04545,1.44408,2.43398,0.00955502,0.00955502,0.00955502
70,2697.79,1.45916,1.02942,1.81676,0.63171,0.35961,0.50574,0.24722,2.04984,1.44312,2.43149,0.00954205,0.00954205,0.00954205
71,2736.44,1.46252,1.02557,1.82087,0.63473,0.35044,0.50713,0.25244,2.03339,1.45153,2.43089,0.00952889,0.00952889,0.00952889
72,2775.13,1.4528,1.02192,1.81071,0.61685,0.39167,0.51593,0.25473,2.06522,1.43554,2.42933,0.00951556,0.00951556,0.00951556
73,2813.79,1.44557,1.00208,1.81513,0.66936,0.31936,0.5029,0.24561,2.08521,1.49401,2.46299,0.00950206,0.00950206,0.00950206
74,2852.53,1.45489,0.99901,1.81075,0.58916,0.40307,0.5057,0.24067,2.07407,1.38936,2.44799,0.00948837,0.00948837,0.00948837
75,2891.28,1.44252,0.98692,1.80161,0.59478,0.36548,0.49135,0.22881,2.09541,1.46414,2.47225,0.00947452,0.00947452,0.00947452
76,2929.89,1.43045,0.98508,1.79623,0.564,0.40615,0.50861,0.2299,2.07009,1.37772,2.4568,0.00946048,0.00946048,0.00946048
77,2968.56,1.43796,0.98371,1.79687,0.59348,0.44546,0.5306,0.25027,2.0818,1.39918,2.47296,0.00944628,0.00944628,0.00944628
78,3007.17,1.43229,0.95791,1.7952,0.61256,0.40092,0.5181,0.24289,2.08946,1.38586,2.48193,0.00943189,0.00943189,0.00943189
79,3045.76,1.42518,0.95573,1.78848,0.6539,0.40759,0.5438,0.26713,2.08097,1.38176,2.4646,0.00941734,0.00941734,0.00941734
80,3084.44,1.43052,0.95813,1.79134,0.58922,0.43953,0.52384,0.24911,2.08283,1.35278,2.46985,0.00940262,0.00940262,0.00940262
81,3123.25,1.41156,0.94159,1.7771,0.61087,0.43811,0.51567,0.24148,2.09367,1.37172,2.49121,0.00938772,0.00938772,0.00938772
82,3162.77,1.41468,0.93049,1.78539,0.64179,0.39896,0.52714,0.26032,2.10023,1.38535,2.50568,0.00937265,0.00937265,0.00937265
83,3201.35,1.40451,0.92612,1.77212,0.67166,0.39927,0.54114,0.25499,2.09573,1.39809,2.49329,0.00935741,0.00935741,0.00935741
84,3239.98,1.39913,0.91855,1.76736,0.58655,0.38687,0.49801,0.23826,2.10094,1.4061,2.50653,0.009342,0.009342,0.009342
85,3278.73,1.40407,0.91384,1.77081,0.59245,0.44551,0.52179,0.24303,2.12548,1.33633,2.5239,0.00932642,0.00932642,0.00932642
86,3317.39,1.39248,0.89594,1.76436,0.59133,0.41939,0.5136,0.24172,2.12571,1.35235,2.52452,0.00931067,0.00931067,0.00931067
87,3356.29,1.38906,0.89113,1.75495,0.64211,0.39943,0.52735,0.24476,2.13531,1.36943,2.53265,0.00929476,0.00929476,0.00929476
88,3395.1,1.37952,0.88526,1.74853,0.59406,0.44747,0.52179,0.2358,2.13209,1.34835,2.52987,0.00927867,0.00927867,0.00927867
89,3433.8,1.38613,0.88431,1.74789,0.6331,0.44371,0.54272,0.249,2.14759,1.34954,2.54752,0.00926242,0.00926242,0.00926242
90,3472.58,1.3777,0.87197,1.74604,0.60126,0.44325,0.52815,0.24704,2.14307,1.35754,2.53372,0.00924601,0.00924601,0.00924601
91,3511.3,1.37251,0.86823,1.73655,0.60703,0.44803,0.53371,0.25167,2.14731,1.33976,2.55131,0.00922942,0.00922942,0.00922942
92,3550.03,1.35345,0.85089,1.72806,0.69052,0.42351,0.55797,0.2656,2.16255,1.34699,2.56237,0.00921268,0.00921268,0.00921268
93,3588.95,1.35714,0.8536,1.73004,0.59382,0.45508,0.53869,0.25351,2.15698,1.33032,2.56086,0.00919576,0.00919576,0.00919576
94,3627.68,1.34846,0.82339,1.7236,0.62866,0.44832,0.54336,0.26057,2.15469,1.33721,2.55819,0.00917869,0.00917869,0.00917869
95,3666.36,1.3502,0.83755,1.72467,0.60878,0.44302,0.53155,0.24954,2.16216,1.34366,2.57491,0.00916145,0.00916145,0.00916145
96,3704.97,1.33642,0.82791,1.71799,0.58797,0.43969,0.51554,0.22999,2.1708,1.34006,2.58083,0.00914405,0.00914405,0.00914405
97,3743.65,1.333,0.82214,1.70915,0.53683,0.44911,0.49879,0.22439,2.178,1.31471,2.58783,0.00912649,0.00912649,0.00912649
98,3782.32,1.33424,0.82072,1.70539,0.54019,0.43252,0.48157,0.21864,2.19471,1.33354,2.60665,0.00910876,0.00910876,0.00910876
99,3821.05,1.33241,0.80502,1.70252,0.56327,0.44432,0.50528,0.23332,2.18852,1.33471,2.61258,0.00909088,0.00909088,0.00909088
100,3859.85,1.32251,0.79567,1.70067,0.56431,0.4477,0.50463,0.23081,2.18893,1.33055,2.61185,0.00907284,0.00907284,0.00907284
101,3898.65,1.31943,0.79818,1.69155,0.57513,0.42211,0.49938,0.22152,2.18716,1.33103,2.60961,0.00905463,0.00905463,0.00905463
102,3937.51,1.32317,0.79847,1.69291,0.56926,0.4462,0.5203,0.2438,2.19531,1.31774,2.62279,0.00903627,0.00903627,0.00903627
103,3976.27,1.30859,0.79228,1.68541,0.57455,0.46415,0.5239,0.2437,2.18548,1.30592,2.61451,0.00901776,0.00901776,0.00901776
104,4014.98,1.30494,0.77084,1.6761,0.56157,0.46041,0.52255,0.24935,2.20458,1.31138,2.6431,0.00899908,0.00899908,0.00899908
105,4053.66,1.29753,0.77153,1.67615,0.5937,0.44769,0.51981,0.24047,2.20408,1.30823,2.64583,0.00898025,0.00898025,0.00898025
106,4092.34,1.29332,0.76315,1.66682,0.58189,0.45582,0.51764,0.24055,2.20495,1.31475,2.65569,0.00896127,0.00896127,0.00896127
107,4131.08,1.28877,0.75296,1.66134,0.54167,0.44546,0.50557,0.23602,2.20496,1.3202,2.65269,0.00894213,0.00894213,0.00894213
108,4169.73,1.28806,0.74485,1.65893,0.54898,0.45793,0.50711,0.22878,2.21957,1.31828,2.67262,0.00892283,0.00892283,0.00892283
109,4208.39,1.27722,0.74648,1.66117,0.56925,0.46647,0.52104,0.23259,2.21677,1.32049,2.66244,0.00890339,0.00890339,0.00890339
110,4247.16,1.27452,0.74688,1.65603,0.56346,0.47145,0.51773,0.23855,2.21846,1.31347,2.67625,0.00888379,0.00888379,0.00888379
111,4285.86,1.25939,0.73796,1.64301,0.58464,0.46843,0.53601,0.24775,2.221,1.30471,2.68542,0.00886404,0.00886404,0.00886404
112,4324.56,1.25132,0.73125,1.63777,0.58864,0.46264,0.52191,0.23822,2.22124,1.29781,2.68467,0.00884414,0.00884414,0.00884414
113,4363.27,1.25235,0.73036,1.63533,0.57039,0.46837,0.51306,0.23263,2.23118,1.30102,2.69857,0.00882409,0.00882409,0.00882409
114,4402.07,1.24062,0.70609,1.62608,0.55608,0.45766,0.50844,0.23412,2.24093,1.30841,2.71697,0.00880389,0.00880389,0.00880389
115,4440.79,1.24078,0.71589,1.62867,0.56736,0.45483,0.50278,0.22988,2.24574,1.3044,2.73157,0.00878354,0.00878354,0.00878354
116,4479.57,1.2324,0.70728,1.6269,0.58143,0.47477,0.52237,0.23434,2.2487,1.30904,2.7323,0.00876305,0.00876305,0.00876305
117,4518.24,1.22406,0.69009,1.61597,0.61038,0.46793,0.54284,0.24564,2.24959,1.31773,2.73423,0.00874241,0.00874241,0.00874241
118,4556.96,1.22756,0.69467,1.61355,0.60726,0.45473,0.53877,0.24754,2.25281,1.31684,2.74167,0.00872162,0.00872162,0.00872162
119,4595.71,1.21775,0.68041,1.61026,0.56105,0.46547,0.51672,0.2358,2.25393,1.30846,2.74637,0.00870069,0.00870069,0.00870069
120,4634.49,1.21877,0.67467,1.60215,0.5616,0.46726,0.52008,0.23115,2.25754,1.31095,2.75997,0.00867961,0.00867961,0.00867961
121,4673.45,1.21239,0.6672,1.59343,0.58041,0.47707,0.53244,0.23711,2.26263,1.32235,2.76536,0.00865839,0.00865839,0.00865839
122,4712.15,1.20987,0.66803,1.59564,0.56694,0.47715,0.51935,0.23418,2.25925,1.32019,2.75741,0.00863703,0.00863703,0.00863703
