epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,2177.52,1.4945,1.08815,1.85454,0.61002,0.3102,0.4485,0.20534,2.04221,1.51552,2.43313,0.00969673,0.00969673,0.00969673
58,2216.97,1.48147,1.08009,1.83924,0.58545,0.29365,0.41767,0.20973,2.08657,1.59918,2.4705,0.00968592,0.00968592,0.00968592
59,2256.24,1.48132,1.07616,1.83844,0.60317,0.29185,0.43235,0.21992,2.07204,1.59704,2.45705,0.00967493,0.00967493,0.00967493
60,2294.18,1.486,1.07588,1.84216,0.63005,0.30555,0.46123,0.20631,2.06876,1.52858,2.45337,0.00966375,0.00966375,0.00966375
61,2331.94,1.47824,1.07009,1.82587,0.55407,0.23766,0.40353,0.19285,2.0543,1.56229,2.45095,0.00965239,0.00965239,0.00965239
62,2369.67,1.46493,1.06615,1.83431,0.65077,0.31803,0.47089,0.24233,2.08859,1.51777,2.48018,0.00964085,0.00964085,0.00964085
63,2407.37,1.46616,1.05389,1.83037,0.58007,0.27233,0.41938,0.21636,2.08879,1.56212,2.47888,0.00962913,0.00962913,0.00962913
64,2444.94,1.47024,1.04352,1.82619,0.52439,0.28617,0.40387,0.20749,2.05592,1.47457,2.45158,0.00961723,0.00961723,0.00961723
65,2482.73,1.4546,1.03683,1.82069,0.6507,0.29129,0.4693,0.24904,2.07629,1.49301,2.47443,0.00960515,0.00960515,0.00960515
66,2520.59,1.45635,1.02342,1.81124,0.64442,0.3145,0.48914,0.25324,2.08391,1.50382,2.49704,0.00959289,0.00959289,0.00959289
67,2558.46,1.44138,1.00412,1.80634,0.60477,0.27084,0.44044,0.22063,2.1135,1.49591,2.49949,0.00958044,0.00958044,0.00958044
68,2596.63,1.44057,1.00229,1.79876,0.57757,0.3132,0.44795,0.22418,2.07247,1.44435,2.4678,0.00956782,0.00956782,0.00956782
69,2634.51,1.4437,0.99917,1.80574,0.50869,0.33951,0.42231,0.1899,2.1501,1.48345,2.53164,0.00955502,0.00955502,0.00955502
70,2672.32,1.43178,0.99931,1.79955,0.6345,0.3378,0.48668,0.25578,2.09275,1.47407,2.49446,0.00954205,0.00954205,0.00954205
71,2710.27,1.42699,0.97781,1.79203,0.59807,0.38722,0.49569,0.23887,2.09695,1.39576,2.49627,0.00952889,0.00952889,0.00952889
72,2748.54,1.42345,0.96183,1.78403,0.62515,0.31587,0.47626,0.22763,2.10299,1.43989,2.48736,0.00951556,0.00951556,0.00951556
73,2786.49,1.42367,0.96177,1.79454,0.61361,0.32808,0.46679,0.23715,2.10339,1.49223,2.49616,0.00950206,0.00950206,0.00950206
74,2825.05,1.41506,0.94983,1.78858,0.5605,0.30294,0.42444,0.20931,2.12908,1.48346,2.52976,0.00948837,0.00948837,0.00948837
75,2862.95,1.41338,0.93755,1.78465,0.64343,0.37972,0.50622,0.23949,2.10461,1.39052,2.52327,0.00947452,0.00947452,0.00947452
76,2900.82,1.40069,0.93052,1.77334,0.64751,0.38051,0.51515,0.24853,2.11806,1.38707,2.51597,0.00946048,0.00946048,0.00946048
77,2938.75,1.40361,0.91901,1.76674,0.63309,0.34769,0.50119,0.25059,2.12485,1.40139,2.54561,0.00944628,0.00944628,0.00944628
78,2977.42,1.39087,0.90369,1.76141,0.61137,0.39882,0.50538,0.23719,2.16924,1.45425,2.577,0.00943189,0.00943189,0.00943189
79,3017.27,1.38889,0.90726,1.75437,0.56253,0.35823,0.46182,0.2132,2.19551,1.46289,2.57908,0.00941734,0.00941734,0.00941734
80,3055.16,1.38961,0.89377,1.76621,0.57712,0.35371,0.46513,0.2072,2.16651,1.46873,2.58365,0.00940262,0.00940262,0.00940262
81,3093.08,1.3705,0.89239,1.75301,0.61208,0.40254,0.50098,0.23759,2.15461,1.38785,2.57453,0.00938772,0.00938772,0.00938772
82,3130.98,1.36401,0.86668,1.74418,0.58562,0.34668,0.46724,0.2155,2.18958,1.4414,2.61973,0.00937265,0.00937265,0.00937265
83,3169.22,1.37789,0.8801,1.74655,0.6678,0.33348,0.50019,0.23588,2.17125,1.49783,2.60264,0.00935741,0.00935741,0.00935741
84,3207.33,1.34965,0.864,1.73358,0.6486,0.38433,0.51633,0.25025,2.16973,1.40545,2.60407,0.009342,0.009342,0.009342
85,3245.35,1.35267,0.85395,1.72984,0.58074,0.39171,0.49128,0.23164,2.20024,1.3981,2.6156,0.00932642,0.00932642,0.00932642
86,3283.46,1.34468,0.8373,1.729,0.5975,0.41738,0.5136,0.23969,2.19238,1.35296,2.60448,0.00931067,0.00931067,0.00931067
87,3321.42,1.35011,0.83941,1.72305,0.61831,0.40615,0.50815,0.23743,2.19623,1.38924,2.61193,0.00929476,0.00929476,0.00929476
88,3359.36,1.34404,0.84088,1.7176,0.61744,0.39868,0.50973,0.23908,2.19128,1.37055,2.63395,0.00927867,0.00927867,0.00927867
89,3397.88,1.33652,0.8169,1.71448,0.57849,0.40339,0.49495,0.23669,2.19727,1.37596,2.62151,0.00926242,0.00926242,0.00926242
90,3435.83,1.32774,0.82376,1.70654,0.57172,0.40232,0.49285,0.2504,2.18807,1.36437,2.60782,0.00924601,0.00924601,0.00924601
91,3473.87,1.33483,0.8165,1.71548,0.53012,0.41884,0.47978,0.22557,2.19043,1.3668,2.61743,0.00922942,0.00922942,0.00922942
92,3511.87,1.30908,0.80352,1.69395,0.61497,0.42808,0.52103,0.25244,2.19536,1.40806,2.66285,0.00921268,0.00921268,0.00921268
93,3549.87,1.32851,0.79964,1.70107,0.60406,0.4152,0.52194,0.24545,2.19887,1.38793,2.64405,0.00919576,0.00919576,0.00919576
94,3587.85,1.30818,0.78252,1.68918,0.63753,0.44211,0.55229,0.26147,2.17,1.34661,2.6435,0.00917869,0.00917869,0.00917869
95,3626,1.31015,0.78782,1.68991,0.59579,0.42945,0.51122,0.2485,2.20107,1.34367,2.65936,0.00916145,0.00916145,0.00916145
96,3664.01,1.30415,0.76457,1.67707,0.59571,0.42573,0.50761,0.23566,2.22155,1.36709,2.66993,0.00914405,0.00914405,0.00914405
97,3702.08,1.29333,0.76374,1.67093,0.57038,0.42864,0.49976,0.23204,2.21452,1.33644,2.66084,0.00912649,0.00912649,0.00912649
98,3739.93,1.28967,0.75494,1.66678,0.64158,0.45493,0.56202,0.24957,2.22909,1.37126,2.68842,0.00910876,0.00910876,0.00910876
99,3777.72,1.28356,0.756,1.67101,0.64043,0.43729,0.54699,0.24859,2.21457,1.35468,2.68003,0.00909088,0.00909088,0.00909088
100,3816.34,1.2696,0.74905,1.65548,0.59665,0.41125,0.51261,0.23517,2.2348,1.39178,2.69199,0.00907284,0.00907284,0.00907284
101,3854.44,1.27133,0.74931,1.65721,0.58885,0.41403,0.50954,0.24258,2.20684,1.36907,2.66734,0.00905463,0.00905463,0.00905463
102,3892.56,1.25651,0.73577,1.64602,0.62788,0.44092,0.53958,0.24518,2.23215,1.34503,2.71706,0.00903627,0.00903627,0.00903627
103,3930.56,1.25374,0.73402,1.6484,0.60179,0.45044,0.53233,0.24069,2.23748,1.34059,2.70666,0.00901776,0.00901776,0.00901776
104,3968.6,1.24722,0.71563,1.6346,0.56086,0.41649,0.49589,0.23075,2.25018,1.37527,2.73442,0.00899908,0.00899908,0.00899908
105,4006.66,1.25513,0.72207,1.63488,0.59059,0.43146,0.5234,0.24732,2.23002,1.36167,2.71095,0.00898025,0.00898025,0.00898025
106,4044.75,1.25031,0.72257,1.64072,0.59575,0.46541,0.53475,0.24223,2.24772,1.35474,2.72576,0.00896127,0.00896127,0.00896127
107,4082.81,1.24757,0.71632,1.63306,0.64868,0.43176,0.53704,0.25969,2.22338,1.36101,2.69565,0.00894213,0.00894213,0.00894213
108,4120.84,1.22992,0.70315,1.62421,0.63085,0.44034,0.5457,0.25644,2.2328,1.33166,2.71358,0.00892283,0.00892283,0.00892283
109,4158.86,1.22713,0.70382,1.61229,0.63658,0.44533,0.54522,0.24161,2.25415,1.35671,2.73481,0.00890339,0.00890339,0.00890339
110,4196.88,1.22055,0.69979,1.61452,0.60805,0.44135,0.51877,0.23671,2.26002,1.34692,2.75372,0.00888379,0.00888379,0.00888379
111,4234.95,1.21532,0.68867,1.61161,0.61352,0.45032,0.54452,0.25124,2.2523,1.33547,2.7614,0.00886404,0.00886404,0.00886404
112,4273.67,1.21666,0.69029,1.60988,0.59354,0.44351,0.52957,0.25651,2.24949,1.35839,2.7663,0.00884414,0.00884414,0.00884414
113,4312.35,1.21206,0.68725,1.60426,0.61504,0.43917,0.5257,0.24698,2.25096,1.35435,2.7627,0.00882409,0.00882409,0.00882409
114,4350.44,1.19946,0.67969,1.60348,0.61258,0.46423,0.54706,0.24806,2.26175,1.33329,2.78082,0.00880389,0.00880389,0.00880389
115,4389.11,1.19869,0.67172,1.58999,0.57457,0.44056,0.49268,0.22885,2.27653,1.35124,2.78922,0.00878354,0.00878354,0.00878354
116,4426.99,1.18957,0.66333,1.58352,0.60887,0.44719,0.52761,0.24626,2.25808,1.3411,2.78092,0.00876305,0.00876305,0.00876305
117,4464.84,1.18357,0.66626,1.578,0.63685,0.44936,0.53999,0.25889,2.26131,1.36415,2.75557,0.00874241,0.00874241,0.00874241
118,4502.89,1.18366,0.65543,1.57542,0.61741,0.46291,0.53862,0.24535,2.26695,1.34741,2.79554,0.00872162,0.00872162,0.00872162
119,4541.17,1.18473,0.64305,1.58419,0.62133,0.43177,0.53184,0.25162,2.26502,1.38103,2.79078,0.00870069,0.00870069,0.00870069
120,4579.2,1.16189,0.63631,1.56144,0.59579,0.44251,0.52911,0.25427,2.27091,1.34656,2.81322,0.00867961,0.00867961,0.00867961
121,4617.62,1.17239,0.64038,1.56384,0.6329,0.45274,0.54515,0.25567,2.27434,1.36262,2.80712,0.00865839,0.00865839,0.00865839
122,4655.64,1.17115,0.64584,1.55684,0.60259,0.44372,0.52443,0.24465,2.26818,1.3748,2.79938,0.00863703,0.00863703,0.00863703
123,4693.69,1.14712,0.64215,1.54598,0.60902,0.44292,0.51873,0.2428,2.25702,1.38155,2.79273,0.00861553,0.00861553,0.00861553
124,4731.73,1.14491,0.62792,1.5524,0.62851,0.4504,0.53136,0.24811,2.27616,1.38822,2.83206,0.00859389,0.00859389,0.00859389
