epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,976.924,0.64224,0.39946,1.12719,0.39468,0.30984,0.32888,0.14894,2.53935,2.96281,3.40404,0.000584495,0.000584495,0.000584495
25,1016.33,0.61571,0.38577,1.1017,0.38114,0.31723,0.32842,0.14608,2.51821,2.74854,3.53707,0.000577515,0.000577515,0.000577515
26,1055.7,0.59244,0.37085,1.08036,0.46872,0.34391,0.37882,0.15867,2.4967,2.61641,3.53559,0.000570297,0.000570297,0.000570297
27,1095.13,0.56314,0.35056,1.05675,0.36435,0.3125,0.32676,0.14534,2.53365,2.5927,3.64662,0.000562848,0.000562848,0.000562848
28,1134.71,0.54514,0.33886,1.03924,0.43174,0.30611,0.35341,0.16871,2.52574,2.67348,3.6634,0.000555177,0.000555177,0.000555177
29,1174.26,0.51435,0.32365,1.01507,0.43728,0.27374,0.33184,0.15161,2.55136,2.90861,3.69934,0.00054729,0.00054729,0.00054729
30,1213.69,0.5014,0.31661,1.00379,0.37679,0.29758,0.32132,0.14435,2.55203,2.91038,3.70313,0.000539195,0.000539195,0.000539195
31,1252.77,0.477,0.29921,0.98428,0.35402,0.30882,0.30285,0.13842,2.56339,2.91663,3.83146,0.000530901,0.000530901,0.000530901
32,1291.51,0.46486,0.29609,0.97423,0.46783,0.31006,0.38412,0.16354,2.59499,2.85253,3.94014,0.000522415,0.000522415,0.000522415
33,1330.28,0.44993,0.28625,0.96118,0.48119,0.27356,0.35786,0.16556,2.57689,3.09024,3.82425,0.000513746,0.000513746,0.000513746
34,1369.66,0.42977,0.27802,0.94767,0.42334,0.30803,0.34197,0.15587,2.56737,2.87181,3.92264,0.000504903,0.000504903,0.000504903
35,1408.96,0.41525,0.26659,0.93548,0.48681,0.28607,0.37417,0.17046,2.56571,2.93767,4.00597,0.000495893,0.000495893,0.000495893
36,1448.15,0.39921,0.25777,0.9246,0.45932,0.25676,0.32861,0.15529,2.60999,3.27848,4.02081,0.000486727,0.000486727,0.000486727
37,1487.46,0.38329,0.24939,0.91242,0.47269,0.26732,0.35382,0.17276,2.55809,3.06665,4.01778,0.000477412,0.000477412,0.000477412
38,1526.66,0.37423,0.24422,0.90547,0.42688,0.27331,0.33921,0.15378,2.55873,3.01202,4.06161,0.000467959,0.000467959,0.000467959
39,1565.78,0.35966,0.23554,0.89675,0.46212,0.24288,0.33996,0.164,2.58374,3.09303,4.14114,0.000458377,0.000458377,0.000458377
40,1604.94,0.34389,0.2283,0.88619,0.4597,0.23069,0.32873,0.15304,2.57964,3.25587,4.05427,0.000448674,0.000448674,0.000448674
41,1644.04,0.33118,0.22206,0.8774,0.52145,0.23859,0.37393,0.17619,2.59171,3.32311,4.09265,0.000438862,0.000438862,0.000438862
42,1683.23,0.32288,0.21614,0.87241,0.45516,0.21457,0.32293,0.16616,2.59007,3.35497,4.16394,0.000428948,0.000428948,0.000428948
43,1722.26,0.31185,0.21226,0.86618,0.46297,0.23565,0.33445,0.15811,2.60814,3.42175,4.29583,0.000418944,0.000418944,0.000418944
44,1760.91,0.30022,0.20688,0.85922,0.45035,0.21127,0.32977,0.15417,2.57726,3.2384,4.18609,0.000408858,0.000408858,0.000408858
45,1799.73,0.29132,0.19919,0.85432,0.49442,0.23406,0.35935,0.17279,2.55556,3.18543,4.2246,0.000398702,0.000398702,0.000398702
46,1838.87,0.28244,0.19534,0.84858,0.55878,0.24479,0.39209,0.18852,2.56369,3.30522,4.22337,0.000388484,0.000388484,0.000388484
47,1877.98,0.27484,0.19175,0.84516,0.51941,0.23649,0.36534,0.17058,2.59207,3.29518,4.28336,0.000378216,0.000378216,0.000378216
48,1917.07,0.26669,0.18938,0.84095,0.55906,0.20237,0.37505,0.18558,2.56615,3.32027,4.28062,0.000367906,0.000367906,0.000367906
49,1956.19,0.25752,0.18577,0.83498,0.4862,0.20669,0.33721,0.15919,2.59021,3.47122,4.28757,0.000357566,0.000357566,0.000357566
50,1995.25,0.24647,0.17831,0.82994,0.56495,0.18869,0.31685,0.15294,2.59961,3.49775,4.35416,0.000347206,0.000347206,0.000347206
51,2034.43,0.24585,0.17646,0.82856,0.49032,0.22603,0.35258,0.16913,2.55511,3.345,4.26856,0.000336835,0.000336835,0.000336835
52,2073.43,0.23093,0.17076,0.82214,0.50925,0.22718,0.36316,0.17225,2.57961,3.42678,4.43374,0.000326464,0.000326464,0.000326464
53,2112.53,0.22682,0.16792,0.82023,0.54838,0.20307,0.36173,0.17063,2.59329,3.55723,4.41782,0.000316104,0.000316104,0.000316104
54,2151.68,0.21436,0.16098,0.81585,0.4983,0.22418,0.36009,0.16538,2.57585,3.3192,4.48742,0.000305764,0.000305764,0.000305764
55,2190.48,0.2085,0.15909,0.81249,0.52867,0.20969,0.36138,0.16754,2.57181,3.49147,4.4216,0.000295454,0.000295454,0.000295454
56,2228.95,0.20071,0.15511,0.80956,0.54498,0.1892,0.35684,0.17437,2.59611,3.56597,4.44846,0.000285186,0.000285186,0.000285186
57,2267.9,0.19545,0.15056,0.80745,0.48718,0.18507,0.33294,0.15888,2.60495,3.57664,4.46616,0.000274968,0.000274968,0.000274968
58,2307.53,0.18947,0.14724,0.80462,0.53103,0.19481,0.35525,0.16467,2.57943,3.63566,4.48484,0.000264812,0.000264812,0.000264812
59,2346.6,0.18205,0.14418,0.80165,0.55969,0.19884,0.3796,0.17195,2.58916,3.54932,4.50162,0.000254726,0.000254726,0.000254726
60,2385.81,0.17658,0.14083,0.79955,0.51755,0.19865,0.35504,0.17132,2.58693,3.53393,4.55855,0.000244722,0.000244722,0.000244722
61,2425.03,0.16925,0.13708,0.79741,0.55606,0.18718,0.36319,0.17642,2.58212,3.57678,4.55686,0.000234808,0.000234808,0.000234808
62,2464.24,0.1659,0.13549,0.79621,0.51118,0.18725,0.34746,0.16364,2.61392,3.63502,4.62065,0.000224996,0.000224996,0.000224996
63,2503.43,0.15922,0.13197,0.79352,0.49964,0.2001,0.3468,0.16852,2.5801,3.54949,4.58229,0.000215293,0.000215293,0.000215293
64,2542.53,0.1542,0.1291,0.79173,0.4833,0.17826,0.3306,0.16039,2.60671,3.5836,4.6453,0.000205711,0.000205711,0.000205711
65,2581.52,0.14756,0.12556,0.79006,0.51026,0.17721,0.33869,0.16483,2.61867,3.66821,4.67461,0.000196258,0.000196258,0.000196258
66,2620.55,0.14354,0.12312,0.78863,0.57198,0.19923,0.37976,0.17818,2.60478,3.56066,4.6297,0.000186943,0.000186943,0.000186943
67,2659.54,0.13853,0.12036,0.78727,0.5142,0.1732,0.33945,0.16405,2.60878,3.6568,4.6757,0.000177777,0.000177777,0.000177777
68,2699.12,0.13468,0.11751,0.78599,0.56356,0.17908,0.36058,0.17693,2.6132,3.66686,4.7021,0.000168767,0.000168767,0.000168767
69,2738.09,0.1276,0.11417,0.78427,0.51752,0.1698,0.33754,0.1629,2.62255,3.77254,4.68924,0.000159924,0.000159924,0.000159924
70,2777.09,0.12401,0.11197,0.78307,0.51675,0.17138,0.33839,0.16585,2.60585,3.75731,4.68782,0.000151255,0.000151255,0.000151255
71,2816,0.11986,0.10904,0.78192,0.52872,0.17827,0.34479,0.1682,2.60687,3.68134,4.73928,0.000142769,0.000142769,0.000142769
72,2855.01,0.11512,0.10638,0.78069,0.53088,0.17335,0.34611,0.16878,2.61476,3.71626,4.71842,0.000134475,0.000134475,0.000134475
73,2893.94,inf,0.103,0.779,0.55103,0.19242,0.36278,0.17885,2.58799,3.62247,4.78089,0.00012638,0.00012638,0.00012638
74,2932.79,0.10511,0.10084,0.77822,0.53477,0.17636,0.34726,0.16844,2.59814,3.63795,4.82653,0.000118493,0.000118493,0.000118493
75,2971.66,0.10194,0.09884,0.77749,0.56086,0.17697,0.36268,0.17762,2.59958,3.70869,4.7551,0.000110822,0.000110822,0.000110822
76,3010.68,0.09823,0.09688,0.77683,0.52179,0.17702,0.34548,0.17101,2.58627,3.67787,4.80408,0.000103373,0.000103373,0.000103373
77,3049.85,0.09531,0.09485,0.77616,0.51798,0.18014,0.34411,0.16723,2.58362,3.63252,4.8333,9.61551e-05,9.61551e-05,9.61551e-05
78,3089.35,0.09158,0.09259,0.77534,0.52612,0.18291,0.34826,0.17175,2.59112,3.66248,4.85942,8.91746e-05,8.91746e-05,8.91746e-05
79,3127.83,0.08739,0.09027,0.77448,0.53144,0.1894,0.35395,0.17438,2.58352,3.61486,4.85108,8.24385e-05,8.24385e-05,8.24385e-05
80,3166.82,0.08505,0.08802,0.77401,0.52894,0.18074,0.34819,0.16897,2.58455,3.65961,4.85559,7.59535e-05,7.59535e-05,7.59535e-05
81,3205.84,0.08233,0.08652,0.77342,0.57017,0.18957,0.37105,0.18224,2.58417,3.65105,4.86888,6.97259e-05,6.97259e-05,6.97259e-05
82,3244.79,0.07906,0.08433,0.77286,0.55137,0.18205,0.36343,0.18074,2.59568,3.67896,4.90458,6.37619e-05,6.37619e-05,6.37619e-05
83,3283.72,0.07632,0.08263,0.77256,0.55707,0.18604,0.36394,0.17992,2.58465,3.63339,4.90494,5.80675e-05,5.80675e-05,5.80675e-05
84,3322.75,inf,0.08107,0.77206,0.5402,0.18469,0.35918,0.17683,2.58565,3.66361,4.90239,5.26481e-05,5.26481e-05,5.26481e-05
85,3361.66,0.07129,0.0793,0.77156,0.54089,0.17982,0.35917,0.17663,2.58027,3.62356,4.89735,4.75092e-05,4.75092e-05,4.75092e-05
86,3400.64,0.06965,0.07803,0.77114,0.54387,0.18041,0.35505,0.17301,2.58512,3.6502,4.90146,4.26558e-05,4.26558e-05,4.26558e-05
87,3439.6,0.06721,0.07648,0.77077,0.54009,0.18327,0.35445,0.17235,2.57744,3.64478,4.90394,3.80928e-05,3.80928e-05,3.80928e-05
88,3478.57,0.06576,0.07552,0.77057,0.53874,0.1807,0.35452,0.17335,2.58525,3.63145,4.92502,3.38245e-05,3.38245e-05,3.38245e-05
89,3517.52,inf,0.07427,0.77032,0.52675,0.1813,0.34824,0.17039,2.58842,3.63383,4.94031,2.98553e-05,2.98553e-05,2.98553e-05
90,3555.96,inf,0.07362,0.77008,0.52264,0.18045,0.346,0.16946,2.58674,3.61899,4.95602,2.61891e-05,2.61891e-05,2.61891e-05
91,3594.59,0.06176,0.07211,0.77003,0.5419,0.18236,0.35603,0.17582,2.58724,3.60508,4.96902,2.28294e-05,2.28294e-05,2.28294e-05
92,3633.54,inf,0.07142,0.76983,0.58818,0.18008,0.37629,0.18794,2.588,3.61312,4.97065,1.97796e-05,1.97796e-05,1.97796e-05
93,3672.45,0.06046,0.07116,0.76969,0.54166,0.18145,0.35546,0.17472,2.58693,3.60635,4.97024,1.70427e-05,1.70427e-05,1.70427e-05
94,3711.34,0.05962,0.07063,0.76959,0.54279,0.1795,0.35528,0.17402,2.58274,3.61591,4.96701,1.46214e-05,1.46214e-05,1.46214e-05
95,3750.2,inf,0.06984,0.7695,0.53991,0.17929,0.35416,0.17309,2.58162,3.62143,4.97557,1.25181e-05,1.25181e-05,1.25181e-05
96,3789.07,0.05869,0.06963,0.76935,0.53648,0.17901,0.35216,0.17304,2.58142,3.62817,4.97692,1.07349e-05,1.07349e-05,1.07349e-05
97,3827.87,inf,0.06915,0.76933,0.54032,0.17977,0.35371,0.17293,2.57976,3.62587,4.97731,9.27345e-06,9.27345e-06,9.27345e-06
98,3866.79,0.05717,0.06847,0.76929,0.54317,0.17961,0.35547,0.17424,2.57822,3.62282,4.97893,8.13528e-06,8.13528e-06,8.13528e-06
99,3905.63,0.05658,0.06813,0.76891,0.54316,0.17888,0.35548,0.1747,2.57677,3.61756,4.97513,7.32151e-06,7.32151e-06,7.32151e-06
100,3944.55,0.05695,0.06813,0.76917,0.5425,0.17839,0.35484,0.17427,2.5786,3.61586,4.98474,6.83292e-06,6.83292e-06,6.83292e-06
