epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,963.503,0.65293,0.38632,1.11845,0.49602,0.28381,0.31167,0.15125,2.50264,2.68707,3.76948,0.000555177,0.000555177,0.000555177
29,997.992,0.63107,0.37485,1.09962,0.41516,0.28375,0.32419,0.14249,2.51435,2.98251,3.69366,0.00054729,0.00054729,0.00054729
30,1030.44,0.60598,0.36119,1.07806,0.47148,0.29697,0.36433,0.16791,2.47794,3.03706,3.67352,0.000539195,0.000539195,0.000539195
31,1064.16,0.5738,0.34316,1.05189,0.43524,0.28937,0.33847,0.15591,2.52777,3.11296,3.82435,0.000530901,0.000530901,0.000530901
32,1098.78,0.55303,0.33055,1.03646,0.47086,0.26873,0.3302,0.15877,2.50329,2.97301,3.86292,0.000522415,0.000522415,0.000522415
33,1131.26,0.53509,0.31943,1.01984,0.46628,0.27565,0.36062,0.1663,2.52895,3.15848,3.74302,0.000513746,0.000513746,0.000513746
34,1164.75,0.51316,0.30914,1.00324,0.43527,0.23366,0.32652,0.14895,2.53808,3.29398,3.78678,0.000504903,0.000504903,0.000504903
35,1199.42,0.49131,0.29882,0.98467,0.41846,0.30789,0.33845,0.15161,2.51886,2.94047,4.03713,0.000495893,0.000495893,0.000495893
36,1232.1,0.47972,0.29018,0.97334,0.46459,0.23129,0.33906,0.16154,2.51329,3.30609,3.8362,0.000486727,0.000486727,0.000486727
37,1265.43,0.45671,0.28074,0.95905,0.44657,0.26105,0.33764,0.15308,2.53796,3.40218,3.90806,0.000477412,0.000477412,0.000477412
38,1300.03,0.43496,0.2692,0.94535,0.46507,0.25879,0.34925,0.16933,2.49125,3.13431,3.97341,0.000467959,0.000467959,0.000467959
39,1332.93,0.42745,0.26602,0.93826,0.47544,0.24342,0.34803,0.16912,2.52458,3.40819,3.92755,0.000458377,0.000458377,0.000458377
40,1366.17,0.40729,0.25522,0.92491,0.50278,0.27879,0.38155,0.182,2.48989,3.07248,4.00216,0.000448674,0.000448674,0.000448674
41,1400.75,0.39517,0.24842,0.91504,0.53606,0.23124,0.37712,0.18507,2.52733,3.55922,3.97958,0.000438862,0.000438862,0.000438862
42,1433.93,0.37968,0.24115,0.90613,0.55211,0.21785,0.38055,0.1965,2.52392,3.68544,3.97771,0.000428948,0.000428948,0.000428948
43,1466.7,0.36747,0.23449,0.89828,0.47281,0.22042,0.33284,0.16305,2.55209,3.66058,4.00756,0.000418944,0.000418944,0.000418944
44,1501.39,0.35287,0.22818,0.8884,0.56713,0.24061,0.40001,0.19621,2.51217,3.53151,4.00646,0.000408858,0.000408858,0.000408858
45,1534.73,0.33751,0.22086,0.87991,0.50723,0.20776,0.35064,0.17427,2.50072,3.60257,4.0435,0.000398702,0.000398702,0.000398702
46,1567.07,0.32673,0.21512,0.87372,0.50093,0.25048,0.3655,0.17288,2.51124,3.3969,4.12505,0.000388484,0.000388484,0.000388484
47,1601.41,0.31709,0.20979,0.8675,0.5668,0.22656,0.39081,0.19978,2.52675,3.62602,4.14535,0.000378216,0.000378216,0.000378216
48,1635.13,0.30877,0.20673,0.86255,0.60542,0.20175,0.40251,0.2046,2.51535,3.65388,4.14725,0.000367906,0.000367906,0.000367906
49,1667.49,0.29518,0.19853,0.85577,0.54329,0.20694,0.36934,0.17632,2.52429,3.66398,4.06402,0.000357566,0.000357566,0.000357566
50,1701.65,0.2861,0.1944,0.85047,0.57469,0.20986,0.38372,0.19495,2.5149,3.68402,4.168,0.000347206,0.000347206,0.000347206
51,1735.54,0.27541,0.18822,0.84535,0.53763,0.22555,0.38445,0.18941,2.50176,3.5877,4.13752,0.000336835,0.000336835,0.000336835
52,1767.54,0.26438,0.18353,0.84045,0.56388,0.20891,0.389,0.19842,2.50519,3.64695,4.19125,0.000326464,0.000326464,0.000326464
53,1801.38,0.25001,0.17737,0.83413,0.50836,0.20646,0.35588,0.18274,2.52066,3.67303,4.25908,0.000316104,0.000316104,0.000316104
54,1835.58,0.24731,0.17455,0.83078,0.62562,0.21501,0.41977,0.20382,2.52563,3.59351,4.26629,0.000305764,0.000305764,0.000305764
55,1867.9,0.23747,0.16939,0.82659,0.69435,0.21647,0.45269,0.24453,2.50386,3.63814,4.26195,0.000295454,0.000295454,0.000295454
56,1901.49,0.22509,0.16368,0.82191,0.69517,0.20886,0.44275,0.22684,2.50627,3.83793,4.1855,0.000285186,0.000285186,0.000285186
57,1935.82,0.21757,0.15959,0.819,0.57021,0.20608,0.3872,0.19492,2.52196,3.73752,4.27425,0.000274968,0.000274968,0.000274968
58,1968.31,0.21073,0.15579,0.81455,0.55831,0.20256,0.38259,0.19037,2.5043,3.68126,4.24615,0.000264812,0.000264812,0.000264812
59,2001.85,0.20956,0.15461,0.81589,0.65424,0.21615,0.42774,0.21948,2.49939,3.69374,4.29114,0.000254726,0.000254726,0.000254726
60,2036.31,0.19584,0.14851,0.81048,0.55136,0.2059,0.37548,0.19358,2.50976,3.63184,4.36676,0.000244722,0.000244722,0.000244722
61,2068.92,0.1886,0.14471,0.80679,0.65677,0.21328,0.43207,0.22344,2.51047,3.72051,4.39547,0.000234808,0.000234808,0.000234808
62,2102.11,0.18134,0.14112,0.80499,0.51211,0.19257,0.35098,0.16868,2.51157,3.89101,4.27817,0.000224996,0.000224996,0.000224996
