epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,999.809,1.00329,0.77382,1.21422,0.4036,0.17331,0.27184,0.12469,2.09554,2.14077,2.17712,0.00995278,0.00995278,0.00995278
24,1040.97,0.99502,0.75998,1.18756,0.39241,0.20127,0.28011,0.12282,2.10909,2.16251,2.17071,0.0099484,0.0099484,0.0099484
25,1085.33,0.97943,0.75227,1.19643,0.34813,0.17664,0.24894,0.11794,2.14817,2.24245,2.2353,0.00994383,0.00994383,0.00994383
26,1129.43,0.97022,0.74152,1.18444,0.42692,0.19915,0.30164,0.13576,2.13682,2.06693,2.21315,0.00993906,0.00993906,0.00993906
27,1171,0.95846,0.73045,1.1662,0.4288,0.19396,0.29794,0.13732,2.09923,2.18762,2.18771,0.0099341,0.0099341,0.0099341
28,1216.39,0.92008,0.70807,1.15849,0.40312,0.21889,0.29464,0.13333,2.1247,2.04688,2.1984,0.00992894,0.00992894,0.00992894
29,1257.47,0.93052,0.69938,1.1358,0.38443,0.22315,0.28774,0.13197,2.07441,2.03637,2.15195,0.00992359,0.00992359,0.00992359
30,1300.98,0.90397,0.68742,1.13651,0.39169,0.22912,0.28698,0.1344,2.04953,2.03599,2.12013,0.00991805,0.00991805,0.00991805
31,1345.77,0.89497,0.6943,1.14441,0.40829,0.18761,0.28303,0.13452,2.07736,2.0699,2.12875,0.00991232,0.00991232,0.00991232
32,1387.55,0.88367,0.66765,1.11919,0.42944,0.18859,0.29896,0.14098,2.12797,2.18139,2.23691,0.0099064,0.0099064,0.0099064
33,1429.93,0.8748,0.66979,1.11974,0.42456,0.19795,0.29438,0.13601,2.08422,2.06395,2.17066,0.00990028,0.00990028,0.00990028
34,1472.99,0.85423,0.64277,1.10421,0.45598,0.25654,0.33735,0.15887,2.07124,1.99449,2.16723,0.00989398,0.00989398,0.00989398
35,1515.47,0.85163,0.65136,1.10187,0.53414,0.23604,0.36999,0.16699,2.05072,1.95637,2.15072,0.00988748,0.00988748,0.00988748
36,1560.25,0.85093,0.64988,1.10461,0.53478,0.22433,0.37007,0.17089,2.02904,1.95952,2.0903,0.00988079,0.00988079,0.00988079
37,1602.21,0.83218,0.62983,1.08754,0.44029,0.22677,0.31879,0.14718,2.07626,2.03718,2.15066,0.00987391,0.00987391,0.00987391
38,1645.77,0.83649,0.63887,1.09754,0.44511,0.20041,0.31406,0.14502,2.03598,2.07823,2.08788,0.00986684,0.00986684,0.00986684
39,1691.13,0.82724,0.63312,1.09775,0.44115,0.21322,0.31436,0.15288,2.08229,2.06851,2.14739,0.00985958,0.00985958,0.00985958
40,1733.06,0.81838,0.6171,1.07987,0.38375,0.24702,0.29837,0.13747,2.06284,1.97422,2.12965,0.00985213,0.00985213,0.00985213
41,1775.46,0.80315,0.60808,1.07679,0.41685,0.22857,0.30856,0.14522,2.0127,1.96837,2.05091,0.00984449,0.00984449,0.00984449
42,1818.83,0.80024,0.61259,1.07995,0.41242,0.22206,0.30392,0.14384,2.04833,1.99874,2.12573,0.00983666,0.00983666,0.00983666
43,1861.94,0.78691,0.5988,1.06918,0.41915,0.23432,0.31453,0.14578,2.04922,2.00082,2.10672,0.00982864,0.00982864,0.00982864
44,1907.41,0.79054,0.60309,1.07025,0.44017,0.22545,0.32049,0.15145,2.0654,1.97848,2.13623,0.00982043,0.00982043,0.00982043
45,1949.18,0.79033,0.59076,1.06773,0.44028,0.23018,0.3278,0.15702,2.01101,1.91238,2.06562,0.00981204,0.00981204,0.00981204
46,1991.91,0.78055,0.5908,1.06594,0.43191,0.2393,0.32492,0.15174,2.03137,1.93224,2.08256,0.00980345,0.00980345,0.00980345
47,2036.28,0.76277,0.58081,1.06157,0.42815,0.24752,0.32818,0.14998,2.08637,1.96107,2.15188,0.00979468,0.00979468,0.00979468
48,2077.86,0.78243,0.58384,1.05358,0.40681,0.24871,0.31697,0.14522,2.04686,1.93225,2.09592,0.00978572,0.00978572,0.00978572
49,2119.02,0.7524,0.56318,1.04926,0.49993,0.25688,0.36725,0.16979,2.03462,1.89459,2.08883,0.00977658,0.00977658,0.00977658
50,2164.25,0.75776,0.58653,1.06411,0.42759,0.23181,0.31868,0.15376,2.0272,1.91273,2.08524,0.00976725,0.00976725,0.00976725
51,2209.13,0.73941,0.56948,1.06003,0.43326,0.26753,0.33684,0.15885,2.02245,1.8479,2.09935,0.00975773,0.00975773,0.00975773
52,2253.9,0.73589,0.56347,1.05009,0.42347,0.26767,0.335,0.156,1.9995,1.85399,2.07905,0.00974803,0.00974803,0.00974803
53,2299.19,0.73702,0.56499,1.05016,0.44615,0.25842,0.34337,0.16027,2.03129,1.9008,2.06813,0.00973814,0.00973814,0.00973814
54,2339.49,0.74518,0.55906,1.03625,0.50842,0.27573,0.37925,0.1751,2.03669,1.86247,2.08243,0.00972806,0.00972806,0.00972806
55,2381.98,0.7343,0.55385,1.03969,0.5267,0.26824,0.38327,0.18571,2.01912,1.87012,2.06926,0.0097178,0.0097178,0.0097178
56,2426.8,0.73295,0.55457,1.04485,0.43337,0.2838,0.34562,0.15503,2.02842,1.88092,2.08459,0.00970736,0.00970736,0.00970736
57,2468.27,0.70792,0.53312,1.0278,0.4364,0.26917,0.33929,0.15935,2.03893,1.88692,2.09265,0.00969673,0.00969673,0.00969673
58,2510.55,0.71565,0.54349,1.03341,0.50264,0.30025,0.37867,0.16449,2.03237,1.92019,2.11226,0.00968592,0.00968592,0.00968592
59,2552.84,0.72403,0.54487,1.03427,0.41505,0.28292,0.33635,0.15554,2.02179,1.88179,2.0883,0.00967493,0.00967493,0.00967493
60,2591.95,0.73483,0.54946,1.03229,0.43215,0.27955,0.33822,0.15559,2.00371,1.85352,2.07509,0.00966375,0.00966375,0.00966375
61,2637.1,0.70453,0.53847,1.03877,0.47069,0.29926,0.36484,0.17126,2.02977,1.84627,2.09224,0.00965239,0.00965239,0.00965239
62,2678.68,0.69775,0.52744,1.02192,0.44257,0.25235,0.33198,0.15695,2.0087,1.89337,2.07662,0.00964085,0.00964085,0.00964085
63,2719.03,0.70514,0.5241,1.01879,0.42081,0.28368,0.33748,0.15484,2.00775,1.83097,2.06896,0.00962913,0.00962913,0.00962913
64,2762.97,0.69861,0.52924,1.03004,0.40339,0.28449,0.32954,0.15393,2.02467,1.83502,2.09899,0.00961723,0.00961723,0.00961723
65,2803.26,0.70323,0.52252,1.02036,0.41984,0.28956,0.3368,0.15664,2.03781,1.86311,2.10558,0.00960515,0.00960515,0.00960515
66,2843.15,0.70966,0.52967,1.02034,0.44125,0.27632,0.34504,0.16354,2.04104,1.88203,2.09715,0.00959289,0.00959289,0.00959289
67,2885.9,0.69048,0.52484,1.02512,0.39602,0.28914,0.32819,0.155,2.01359,1.82648,2.07037,0.00958044,0.00958044,0.00958044
68,2927.17,0.68492,0.51363,1.01589,0.40238,0.30479,0.337,0.15627,2.02368,1.80391,2.0773,0.00956782,0.00956782,0.00956782
69,2974.58,0.67344,0.51165,1.02776,0.42541,0.31021,0.35433,0.16498,2.02182,1.81192,2.07396,0.00955502,0.00955502,0.00955502
70,3017.51,0.68988,0.51599,1.01961,0.5075,0.3071,0.39583,0.16546,2.01029,1.80511,2.07482,0.00954205,0.00954205,0.00954205
71,3062.47,0.66687,0.50212,1.02123,0.50915,0.32748,0.40346,0.17627,2.00443,1.79242,2.06911,0.00952889,0.00952889,0.00952889
72,3105.39,0.68585,0.50993,1.01414,0.51532,0.31126,0.39719,0.16746,1.99069,1.80993,2.04909,0.00951556,0.00951556,0.00951556
73,3148.6,0.68374,0.51262,1.01602,0.54047,0.29936,0.40235,0.17033,1.99127,1.80781,2.04916,0.00950206,0.00950206,0.00950206
74,3191.77,0.6685,0.5029,1.01241,0.4494,0.31491,0.36446,0.16702,1.99213,1.81297,2.05008,0.00948837,0.00948837,0.00948837
75,3232.14,0.68244,0.50491,1.00791,0.4204,0.29386,0.34443,0.16505,1.98839,1.8084,2.04871,0.00947452,0.00947452,0.00947452
76,3276.47,0.67058,0.50021,1.01442,0.43284,0.29897,0.35233,0.1678,1.98634,1.79678,2.05309,0.00946048,0.00946048,0.00946048
77,3315.56,0.67561,0.50038,1.00512,0.42848,0.31837,0.35793,0.16805,1.98755,1.78722,2.06582,0.00944628,0.00944628,0.00944628
78,3356.95,0.66759,0.49545,1.00546,0.51675,0.32374,0.40907,0.19244,1.98415,1.77755,2.05459,0.00943189,0.00943189,0.00943189
79,3397.49,0.66331,0.49081,1.00518,0.50771,0.32224,0.39887,0.1714,1.99289,1.77415,2.07127,0.00941734,0.00941734,0.00941734
80,3438.49,0.65954,0.48843,1.00112,0.40896,0.31724,0.34769,0.16292,2.01149,1.79309,2.08294,0.00940262,0.00940262,0.00940262
81,3480.4,0.66644,0.49395,1.00695,0.41933,0.31696,0.35506,0.16737,2.01448,1.78593,2.0763,0.00938772,0.00938772,0.00938772
82,3521.87,0.65821,0.48564,1.00197,0.47746,0.32867,0.39194,0.16908,2.01385,1.78207,2.06985,0.00937265,0.00937265,0.00937265
83,3564.07,0.65731,0.48754,1.00423,0.44459,0.32902,0.37058,0.16463,2.00768,1.77123,2.0632,0.00935741,0.00935741,0.00935741
84,3607.54,0.65005,0.48694,1.00499,0.41033,0.32244,0.35186,0.1637,2.00742,1.77435,2.06412,0.009342,0.009342,0.009342
85,3649.53,0.67243,0.49546,1.00606,0.51128,0.32097,0.40262,0.17477,2.01267,1.76758,2.0647,0.00932642,0.00932642,0.00932642
86,3690.42,0.64836,0.48055,0.99712,0.42545,0.31922,0.3574,0.16793,2.02384,1.77042,2.08008,0.00931067,0.00931067,0.00931067
87,3731.82,0.65129,0.48257,0.99768,0.42599,0.32983,0.36102,0.17035,2.02122,1.75337,2.07315,0.00929476,0.00929476,0.00929476
88,3777.96,0.6339,0.47449,1.00504,0.42553,0.32943,0.36088,0.17094,2.02141,1.7552,2.08041,0.00927867,0.00927867,0.00927867
89,3820.47,0.64285,0.47522,1.00007,0.42321,0.32825,0.3601,0.17204,2.02503,1.74849,2.08528,0.00926242,0.00926242,0.00926242
90,3862.83,0.63923,0.47425,0.99689,0.41346,0.33182,0.35614,0.16675,2.02459,1.74348,2.08992,0.00924601,0.00924601,0.00924601
91,3906.84,0.6399,0.47442,0.99996,0.41191,0.32717,0.35603,0.16727,2.02842,1.74153,2.09061,0.00922942,0.00922942,0.00922942
92,3947.98,0.64971,0.47703,0.99586,0.40788,0.3288,0.35835,0.16801,2.02514,1.74115,2.08719,0.00921268,0.00921268,0.00921268
93,3993.11,0.63948,0.47674,1.00414,0.40774,0.33028,0.35767,0.16712,2.02166,1.7314,2.08421,0.00919576,0.00919576,0.00919576
94,4036.03,0.64,0.47188,1.00165,0.41033,0.33544,0.35885,0.16889,2.02322,1.72618,2.08704,0.00917869,0.00917869,0.00917869
95,4077.13,0.6389,0.46504,0.9908,0.40719,0.3346,0.35828,0.16828,2.02505,1.72076,2.08419,0.00916145,0.00916145,0.00916145
96,4120.15,0.6383,0.46469,0.99507,0.40001,0.33669,0.3572,0.16866,2.02067,1.70806,2.08075,0.00914405,0.00914405,0.00914405
97,4161.71,0.63011,0.4606,0.98879,0.40885,0.35089,0.36573,0.17056,2.01449,1.6984,2.07404,0.00912649,0.00912649,0.00912649
98,4203.5,0.64393,0.46851,0.99378,0.40972,0.35271,0.37004,0.17254,2.01963,1.69223,2.07869,0.00910876,0.00910876,0.00910876
99,4245.86,0.62185,0.45337,0.98786,0.40872,0.35154,0.36976,0.17278,2.02763,1.69877,2.08433,0.00909088,0.00909088,0.00909088
100,4290.08,0.61796,0.46015,0.98933,0.41179,0.34964,0.36854,0.17139,2.03165,1.7071,2.08771,0.00907284,0.00907284,0.00907284
101,4333.84,0.61486,0.45102,0.98749,0.4123,0.34708,0.366,0.17115,2.03916,1.71048,2.09528,0.00905463,0.00905463,0.00905463
102,4374.35,0.62866,0.45632,0.98401,0.41554,0.34916,0.36752,0.17126,2.04082,1.71788,2.09551,0.00903627,0.00903627,0.00903627
103,4414.43,0.63799,0.46178,0.98487,0.41498,0.34984,0.36585,0.17193,2.03903,1.72359,2.09569,0.00901776,0.00901776,0.00901776
104,4459.41,0.61643,0.45519,0.99378,0.41996,0.3512,0.36892,0.17079,2.03937,1.71656,2.09379,0.00899908,0.00899908,0.00899908
105,4504.46,0.61934,0.45602,0.99354,0.41778,0.35112,0.36974,0.1709,2.03911,1.71334,2.09098,0.00898025,0.00898025,0.00898025
106,4549.22,0.61051,0.44692,0.98487,0.41953,0.35097,0.36929,0.17106,2.04644,1.71349,2.09669,0.00896127,0.00896127,0.00896127
107,4591.51,0.61823,0.45148,0.98469,0.42121,0.35374,0.37044,0.17291,2.04289,1.71555,2.09371,0.00894213,0.00894213,0.00894213
108,4636.02,0.60663,0.4443,0.98903,0.41995,0.35464,0.36948,0.17193,2.04278,1.71711,2.09455,0.00892283,0.00892283,0.00892283
