epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,239.223,1.98029,0.00018,1.99057,0.15462,0.28916,0.16986,0.07778,2.26326,0.00016,2.23235,0.00941734,0.00941734,0.00941734
80,280.975,2.00901,0.00018,2.00297,0.16645,0.20851,0.15626,0.07524,2.32731,0.00017,2.32166,0.00940262,0.00940262,0.00940262
81,322.043,2.00344,0.00018,1.9857,0.16972,0.24391,0.15965,0.07075,2.26157,0.00016,2.2551,0.00938772,0.00938772,0.00938772
82,363.989,1.98566,0.00018,1.98297,0.15332,0.27073,0.1594,0.07182,2.25748,0.00016,2.24204,0.00937265,0.00937265,0.00937265
83,405.495,1.97983,0.00018,1.98698,0.16527,0.28582,0.18185,0.08364,2.25151,0.00016,2.25687,0.00935741,0.00935741,0.00935741
84,447.41,1.97145,0.00018,1.98098,0.14601,0.28706,0.16482,0.07673,2.25298,0.00016,2.25096,0.009342,0.009342,0.009342
85,490.958,1.97793,0.00018,1.96806,0.18878,0.25522,0.17396,0.08333,2.28131,0.00016,2.27431,0.00932642,0.00932642,0.00932642
86,532.563,1.97774,0.00018,1.97222,0.14356,0.26995,0.15562,0.07327,2.28624,0.00016,2.28362,0.00931067,0.00931067,0.00931067
87,574.545,1.9833,0.00018,1.98456,0.17708,0.28148,0.1796,0.08074,2.22979,0.00016,2.23202,0.00929476,0.00929476,0.00929476
88,615.388,1.95987,0.00018,1.97044,0.15569,0.27474,0.16728,0.07664,2.27553,0.00016,2.26387,0.00927867,0.00927867,0.00927867
89,657.097,1.9458,0.00018,1.96568,0.13855,0.30445,0.16578,0.07689,2.2541,0.00016,2.25934,0.00926242,0.00926242,0.00926242
90,698.808,1.95331,0.00018,1.97848,0.17744,0.26925,0.18014,0.08566,2.24924,0.00016,2.24746,0.00924601,0.00924601,0.00924601
91,740.18,1.94307,0.00018,1.96248,0.17091,0.29982,0.1892,0.08743,2.25192,0.00016,2.2403,0.00922942,0.00922942,0.00922942
92,781.519,1.94517,0.00018,1.96147,0.14075,0.30589,0.16627,0.07468,2.23417,0.00016,2.257,0.00921268,0.00921268,0.00921268
93,822.495,1.9358,0.00018,1.95555,0.18522,0.27076,0.18678,0.08859,2.25742,0.00016,2.25694,0.00919576,0.00919576,0.00919576
94,863.521,1.93696,0.00018,1.95922,0.14987,0.29446,0.16283,0.07637,2.25119,0.00016,2.22552,0.00917869,0.00917869,0.00917869
95,905.298,1.95425,0.00018,1.95593,0.15017,0.27752,0.16371,0.07639,2.24299,0.00016,2.25211,0.00916145,0.00916145,0.00916145
96,946.682,1.94326,0.00018,1.96529,0.13815,0.32405,0.1696,0.07969,2.25101,0.00016,2.25403,0.00914405,0.00914405,0.00914405
97,988.613,1.90271,0.00018,1.94038,0.15246,0.29355,0.17734,0.08363,2.25059,0.00016,2.28435,0.00912649,0.00912649,0.00912649
98,1030.58,1.92223,0.00018,1.95146,0.13871,0.29768,0.16469,0.07657,2.24771,0.00016,2.24145,0.00910876,0.00910876,0.00910876
99,1072.49,1.92474,0.00018,1.94304,0.24991,0.28039,0.17799,0.08457,2.22502,0.00016,2.22422,0.00909088,0.00909088,0.00909088
100,1115.56,1.92453,0.00018,1.94147,0.17671,0.29145,0.19489,0.09328,2.2601,0.00016,2.25633,0.00907284,0.00907284,0.00907284
101,1157.41,1.92735,0.00018,1.9411,0.17041,0.29007,0.18631,0.08676,2.2401,0.00016,2.22995,0.00905463,0.00905463,0.00905463
102,1198.92,1.9035,0.00018,1.93146,0.17331,0.28886,0.17469,0.08072,2.23957,0.00016,2.24964,0.00903627,0.00903627,0.00903627
103,1240.42,1.89856,0.00018,1.92909,0.15608,0.30575,0.17315,0.07856,2.23827,0.00016,2.25513,0.00901776,0.00901776,0.00901776
104,1281.89,1.90167,0.00018,1.9241,0.16288,0.29902,0.18679,0.08677,2.24818,0.00016,2.2524,0.00899908,0.00899908,0.00899908
105,1323.8,1.89232,0.00018,1.91965,0.15323,0.30227,0.17957,0.08239,2.23579,0.00016,2.25157,0.00898025,0.00898025,0.00898025
106,1366.32,1.90223,0.00018,1.92673,0.26832,0.3037,0.18305,0.08687,2.24378,0.00016,2.24112,0.00896127,0.00896127,0.00896127
107,1409.11,1.89017,0.00018,1.94443,0.1789,0.24431,0.16314,0.07334,2.23445,0.00016,2.27254,0.00894213,0.00894213,0.00894213
108,1451.67,1.896,0.00018,1.9266,0.18287,0.28773,0.19513,0.09255,2.26319,0.00016,2.28502,0.00892283,0.00892283,0.00892283
109,1494.47,1.87069,0.00018,1.92396,0.16531,0.30294,0.18174,0.08473,2.24989,0.00016,2.27017,0.00890339,0.00890339,0.00890339
110,1535.25,1.86674,0.00018,1.91153,0.14802,0.32015,0.1919,0.09043,2.23312,0.00016,2.2652,0.00888379,0.00888379,0.00888379
111,1576.98,1.87163,0.00018,1.91246,0.13768,0.33302,0.17541,0.08246,2.22934,0.00016,2.24559,0.00886404,0.00886404,0.00886404
112,1619.36,1.86665,0.00018,1.91686,0.15703,0.31005,0.18018,0.08358,2.22741,0.00016,2.25451,0.00884414,0.00884414,0.00884414
113,70.8957,1.81765,0.00018,1.87546,0.15999,0.31095,0.19273,0.0888,2.23864,0.00016,2.26312,0.00882409,0.00882409,0.00882409
114,111.874,1.84518,0.00018,1.89457,0.17627,0.28342,0.18854,0.08654,2.21754,0.00016,2.23874,0.00880389,0.00880389,0.00880389
115,73.2182,1.70558,0.00018,1.79543,0.17223,0.28275,0.19045,0.08869,2.26671,0.00016,2.29763,0.00878354,0.00878354,0.00878354
116,118.35,1.76785,0.00018,1.83641,0.14139,0.31774,0.17631,0.08132,2.25934,0.00016,2.28569,0.00876305,0.00876305,0.00876305
117,164.347,1.8463,0.00018,1.90362,0.18227,0.27471,0.18235,0.08254,2.24197,0.00016,2.29009,0.00874241,0.00874241,0.00874241
118,209.192,1.842,0.00018,1.89977,0.16305,0.29334,0.18404,0.08546,2.23138,0.00016,2.27147,0.00872162,0.00872162,0.00872162
119,255.193,1.82468,0.00018,1.89206,0.18203,0.27877,0.19015,0.08915,2.23923,0.00016,2.27266,0.00870069,0.00870069,0.00870069
120,300.998,1.84678,0.00018,1.89422,0.36286,0.29681,0.18156,0.08377,2.23786,0.00016,2.24877,0.00867961,0.00867961,0.00867961
121,347.866,1.84875,0.00018,1.88858,0.14845,0.31984,0.18065,0.08241,2.24172,0.00016,2.25985,0.00865839,0.00865839,0.00865839
122,394.072,1.82503,0.00018,1.87988,0.17101,0.3112,0.19649,0.09411,2.23666,0.00016,2.27421,0.00863703,0.00863703,0.00863703
123,443.077,1.82394,0.00018,1.89576,0.1629,0.31729,0.19567,0.09018,2.23149,0.00016,2.27061,0.00861553,0.00861553,0.00861553
124,488.237,1.81165,0.00018,1.88221,0.15051,0.33703,0.18491,0.08624,2.2391,0.00016,2.27483,0.00859389,0.00859389,0.00859389
125,533.766,1.81196,0.00018,1.86386,0.16688,0.31532,0.18407,0.08591,2.24014,0.00016,2.2765,0.0085721,0.0085721,0.0085721
126,580.548,1.81469,0.00018,1.8733,0.16409,0.32482,0.198,0.09171,2.24094,0.00016,2.28839,0.00855018,0.00855018,0.00855018
127,626.259,1.81252,0.00018,1.8735,0.18192,0.2832,0.18763,0.0886,2.23594,0.00016,2.28047,0.00852812,0.00852812,0.00852812
128,672.779,1.80267,0.00018,1.86532,0.15566,0.3143,0.18576,0.08769,2.2451,0.00016,2.2906,0.00850592,0.00850592,0.00850592
129,719.449,1.78705,0.00018,1.85933,0.26775,0.30771,0.18615,0.08782,2.24901,0.00016,2.28801,0.00848358,0.00848358,0.00848358
130,766.529,1.79065,0.00018,1.86766,0.14728,0.31916,0.18292,0.08483,2.26921,0.00016,2.29944,0.00846111,0.00846111,0.00846111
131,813.003,1.78259,0.00018,1.8563,0.17576,0.30469,0.18546,0.08503,2.24335,0.00016,2.28992,0.00843851,0.00843851,0.00843851
132,857.859,1.77628,0.00018,1.85491,0.25709,0.30336,0.17677,0.08119,2.24356,0.00016,2.29343,0.00841577,0.00841577,0.00841577
133,903,1.76058,0.00018,1.839,0.36379,0.29371,0.18195,0.08211,2.23657,0.00016,2.28936,0.0083929,0.0083929,0.0083929
134,948.081,1.76474,0.00018,1.83851,0.26019,0.31448,0.18323,0.08356,2.24456,0.00016,2.27929,0.00836989,0.00836989,0.00836989
135,993.843,1.78377,0.00018,1.85027,0.16741,0.32093,0.19315,0.08863,2.24051,0.00016,2.29507,0.00834676,0.00834676,0.00834676
136,1039.58,1.77725,0.00018,1.85364,0.18271,0.30159,0.19599,0.09001,2.25873,0.00016,2.30631,0.00832349,0.00832349,0.00832349
137,1085.74,1.73645,0.00018,1.82409,0.29226,0.30038,0.19444,0.08982,2.25243,0.00016,2.3002,0.0083001,0.0083001,0.0083001
138,1131.68,1.74776,0.00018,1.83596,0.27086,0.29793,0.18195,0.08352,2.24607,0.00016,2.29674,0.00827658,0.00827658,0.00827658
139,1177.53,1.74299,0.00018,1.83001,0.27427,0.30446,0.18143,0.08244,2.25212,0.00016,2.29955,0.00825293,0.00825293,0.00825293
140,1222.48,1.74637,0.00017,1.8236,0.16549,0.31211,0.1882,0.08563,2.255,0.00016,2.3004,0.00822915,0.00822915,0.00822915
141,1268.91,1.75504,0.00018,1.82627,0.1511,0.33456,0.18848,0.08618,2.26236,0.00016,2.30729,0.00820525,0.00820525,0.00820525
142,1314.59,1.74058,0.00018,1.81678,0.26884,0.30558,0.18642,0.08556,2.26659,0.00016,2.32089,0.00818122,0.00818122,0.00818122
143,1360.61,1.73716,0.00018,1.81588,0.1604,0.32283,0.18778,0.08581,2.26878,0.00016,2.3146,0.00815707,0.00815707,0.00815707
144,1405.93,1.72776,0.00018,1.81305,0.14711,0.34122,0.18952,0.08774,2.27442,0.00016,2.31388,0.0081328,0.0081328,0.0081328
145,1451.31,1.73202,0.00017,1.80954,0.14332,0.33883,0.18552,0.08685,2.2765,0.00016,2.3218,0.00810841,0.00810841,0.00810841
146,1496.56,1.74018,0.00018,1.81957,0.18115,0.28523,0.1863,0.08638,2.28174,0.00016,2.3138,0.00808389,0.00808389,0.00808389
147,1542.7,1.7136,0.00018,1.81155,0.16771,0.31645,0.18781,0.08464,2.27175,0.00016,2.32509,0.00805925,0.00805925,0.00805925
148,1587.14,1.72412,0.00018,1.80715,0.16884,0.30908,0.18745,0.08552,2.28234,0.00016,2.34147,0.0080345,0.0080345,0.0080345
149,1633.35,1.70062,0.00018,1.8022,0.16796,0.30867,0.19276,0.08831,2.28487,0.00016,2.33963,0.00800963,0.00800963,0.00800963
150,1679.51,1.69755,0.00018,1.79339,0.28314,0.28835,0.1878,0.08487,2.27602,0.00016,2.3311,0.00798464,0.00798464,0.00798464
151,1726.44,1.69267,0.00018,1.78477,0.18764,0.29203,0.18527,0.08369,2.28241,0.00016,2.34053,0.00795954,0.00795954,0.00795954
152,1773.45,1.70378,0.00018,1.7939,0.18215,0.28958,0.18252,0.08308,2.27779,0.00016,2.33026,0.00793432,0.00793432,0.00793432
